contract_id,insured_id,contract_type,subscription_date,annual_premium,vehicle_brand,vehicle_age,vehicle_value,vehicle_usage,contract_status
CTR_000272,INS_000410,Tiers + vol/incendie,2025-01-13,213.5,Peugeot,20,6100.0,personnel,résilié
CTR_000273,INS_000412,Au tiers,2022-10-11,1049.75,Hyundai,2,32300.0,professionnel,actif
CTR_000274,INS_000413,Au tiers,2022-05-03,387.5,Toyota,4,15500.0,personnel,actif
CTR_000275,INS_000419,Tous risques,2022-01-24,592.8,Mercedes,4,7600.0,professionnel,actif
CTR_000276,INS_000419,Tiers + vol/incendie,2021-04-05,318.5,Toyota,4,9100.0,personnel,actif
CTR_000277,INS_000420,Tous risques,2023-11-12,666.0,Kia,11,11100.0,personnel,actif
CTR_000278,INS_000423,Tous risques + assistance,2025-05-20,1387.5,Ford,6,18500.0,personnel,actif
CTR_000279,INS_000424,Tous risques,2021-05-20,240.0,Ford,4,4000.0,personnel,actif
CTR_000280,INS_000425,Tiers étendu,2025-06-13,378.0,Citroën,4,8400.0,personnel,actif
CTR_000281,INS_000426,Tiers étendu,2022-03-05,988.65,Opel,7,16900.0,professionnel,suspendu
CTR_000282,INS_000426,Tiers étendu,2024-11-24,405.0,Ford,13,9000.0,personnel,actif
CTR_000283,INS_000427,Tiers + vol/incendie,2021-08-17,549.5,Audi,6,15700.0,personnel,actif
CTR_000284,INS_000430,Tous risques + assistance,2025-04-16,442.5,Audi,15,5900.0,personnel,actif
CTR_000285,INS_000431,Tiers + vol/incendie,2023-12-25,206.5,Seat,7,5900.0,personnel,actif
CTR_000286,INS_000432,Tous risques,2023-02-26,200.0,Opel,10,800.0,personnel,actif
CTR_000287,INS_000433,Tous risques,2024-11-18,426.0,Hyundai,6,7100.0,personnel,actif
CTR_000288,INS_000434,Tous risques,2023-11-27,319.8,Kia,16,4100.0,professionnel,actif
CTR_000289,INS_000437,Tiers + vol/incendie,2025-03-27,441.0,Seat,4,12600.0,personnel,actif
CTR_000290,INS_000439,Au tiers,2024-03-06,200.0,Volvo,6,6800.0,personnel,actif
CTR_000291,INS_000440,Tous risques,2022-03-14,634.8,Citroën,5,9200.0,mixte,actif
CTR_000292,INS_000442,Tous risques,2021-09-08,1080.0,Tesla,2,18000.0,personnel,actif
CTR_000293,INS_000446,Tous risques,2025-04-27,374.4,Renault,16,4800.0,professionnel,suspendu
CTR_000294,INS_000447,Au tiers,2021-12-20,517.5,BMW,5,20700.0,personnel,actif
CTR_000295,INS_000451,Tous risques,2025-06-22,342.0,Dacia,11,5700.0,personnel,actif
CTR_000296,INS_000452,Tous risques + assistance,2020-11-16,1316.25,Mercedes,5,13500.0,professionnel,actif
CTR_000297,INS_000453,Tous risques + assistance,2024-05-27,200.0,Toyota,7,1500.0,personnel,actif
CTR_000298,INS_000454,Tiers + vol/incendie,2021-06-26,511.0,Toyota,5,14600.0,personnel,actif
CTR_000299,INS_000455,Tous risques + assistance,2022-11-17,200.0,Volkswagen,3,800.0,professionnel,actif
CTR_000300,INS_000457,Tous risques + assistance,2025-11-11,1881.75,Renault,5,19300.0,professionnel,actif
CTR_000301,INS_000459,Au tiers,2024-09-15,200.0,Hyundai,2,6400.0,personnel,actif
CTR_000302,INS_000460,Tous risques,2023-10-19,942.0,Audi,10,15700.0,personnel,actif
CTR_000303,INS_000463,Tiers + vol/incendie,2020-12-04,217.0,Kia,12,6200.0,personnel,actif
CTR_000304,INS_000463,Au tiers,2022-11-09,200.0,Peugeot,12,5500.0,personnel,actif
CTR_000305,INS_000467,Tous risques,2026-05-02,858.0,Peugeot,1,14300.0,personnel,actif
CTR_000306,INS_000469,Tous risques,2020-07-20,900.0,Citroën,10,15000.0,personnel,actif
CTR_000307,INS_000470,Au tiers,2024-06-27,200.0,Peugeot,2,800.0,professionnel,suspendu
CTR_000308,INS_000471,Tiers étendu,2023-09-13,234.0,Peugeot,10,5200.0,personnel,actif
CTR_000309,INS_000475,Tiers + vol/incendie,2021-09-15,325.5,Skoda,14,9300.0,personnel,actif
CTR_000310,INS_000480,Tous risques + assistance,2021-09-20,802.12,Volkswagen,6,9300.0,mixte,actif
CTR_000311,INS_000482,Au tiers,2021-01-23,352.5,Opel,11,14100.0,personnel,actif
CTR_000312,INS_000485,Tous risques,2021-01-09,694.2,Dacia,15,8900.0,professionnel,résilié
CTR_000313,INS_000487,Tous risques,2022-09-25,200.0,Mercedes,17,800.0,personnel,actif
CTR_000314,INS_000489,Tous risques,2021-06-01,759.0,Dacia,4,11000.0,mixte,suspendu
CTR_000315,INS_000491,Tiers + vol/incendie,2025-02-08,200.0,Kia,6,4300.0,personnel,actif
CTR_000316,INS_000492,Tiers + vol/incendie,2023-10-28,483.0,Citroën,1,13800.0,personnel,actif
CTR_000317,INS_000493,Tous risques,2021-01-28,510.0,Hyundai,2,8500.0,personnel,actif
CTR_000318,INS_000493,Tiers + vol/incendie,2025-01-19,399.0,Peugeot,1,11400.0,personnel,suspendu
CTR_000319,INS_000496,Tiers étendu,2021-11-16,355.5,Mercedes,5,7900.0,personnel,actif
CTR_000320,INS_000498,Tiers étendu,2024-01-03,364.5,Dacia,14,8100.0,personnel,actif
CTR_000321,INS_000500,Au tiers,2024-10-13,200.0,Tesla,7,4300.0,personnel,actif
CTR_000322,INS_000504,Tous risques + assistance,2020-08-07,200.0,Ford,19,2100.0,personnel,actif
CTR_000323,INS_000505,Tous risques,2024-12-02,396.0,Opel,5,6600.0,personnel,actif
CTR_000324,INS_000505,Tous risques,2021-07-25,842.4,Dacia,14,10800.0,professionnel,actif
CTR_000325,INS_000505,Tous risques,2021-10-14,534.0,Citroën,6,8900.0,personnel,actif
CTR_000326,INS_000512,Tous risques + assistance,2026-03-24,690.0,Volkswagen,12,9200.0,personnel,actif
CTR_000327,INS_000512,Tiers étendu,2021-09-09,301.5,Kia,13,6700.0,personnel,actif
CTR_000328,INS_000512,Au tiers,2025-11-25,725.0,Renault,0,29000.0,personnel,actif
CTR_000329,INS_000513,Tous risques,2022-11-29,234.0,Audi,19,3900.0,personnel,actif
CTR_000330,INS_000514,Au tiers,2023-04-16,200.0,Skoda,9,7400.0,personnel,actif
CTR_000331,INS_000515,Au tiers,2025-03-13,347.5,BMW,7,13900.0,personnel,actif
CTR_000332,INS_000516,Tous risques,2026-02-19,1469.7,Skoda,3,21300.0,mixte,actif
CTR_000333,INS_000520,Tous risques,2022-01-14,1099.8,Tesla,8,14100.0,professionnel,actif
CTR_000334,INS_000521,Tiers + vol/incendie,2025-02-28,422.63,Renault,12,10500.0,mixte,actif
CTR_000335,INS_000523,Tiers étendu,2022-01-31,377.77,BMW,3,7300.0,mixte,actif
CTR_000336,INS_000524,Tiers + vol/incendie,2025-05-07,200.0,Fiat,17,2100.0,personnel,actif
CTR_000337,INS_000525,Tiers étendu,2023-09-02,200.0,Renault,2,800.0,personnel,actif
CTR_000338,INS_000526,Tous risques + assistance,2024-07-17,727.5,Opel,3,9700.0,personnel,actif
CTR_000339,INS_000527,Tous risques,2020-12-05,888.0,Skoda,10,14800.0,personnel,actif
CTR_000340,INS_000528,Tiers + vol/incendie,2020-10-08,546.0,BMW,7,15600.0,personnel,actif
CTR_000341,INS_000529,Tous risques + assistance,2020-10-27,1405.88,Ford,0,16300.0,mixte,actif
CTR_000342,INS_000530,Au tiers,2023-01-01,422.5,Ford,6,16900.0,personnel,actif
CTR_000343,INS_000533,Tous risques,2023-12-31,1318.2,Tesla,4,16900.0,professionnel,actif
CTR_000344,INS_000535,Tous risques,2020-08-15,374.4,Fiat,15,4800.0,professionnel,actif
CTR_000345,INS_000537,Tiers étendu,2026-05-11,603.0,Audi,3,13400.0,personnel,suspendu
CTR_000346,INS_000538,Au tiers,2025-11-05,297.5,Dacia,5,11900.0,personnel,actif
CTR_000347,INS_000539,Au tiers,2020-12-10,200.0,Citroën,9,5500.0,personnel,actif
CTR_000348,INS_000541,Au tiers,2022-10-19,427.5,Hyundai,4,17100.0,personnel,actif
CTR_000349,INS_000543,Au tiers,2026-03-31,242.5,Volvo,14,9700.0,personnel,actif
CTR_000350,INS_000545,Tous risques,2023-11-13,936.0,Mercedes,8,12000.0,professionnel,actif
CTR_000351,INS_000547,Tiers étendu,2024-08-28,598.5,Mercedes,4,13300.0,personnel,actif
CTR_000352,INS_000548,Tous risques + assistance,2024-05-16,937.5,Mercedes,3,12500.0,personnel,actif
CTR_000353,INS_000550,Au tiers,2020-11-22,200.0,Volkswagen,9,2900.0,personnel,actif
CTR_000354,INS_000551,Tiers + vol/incendie,2020-07-18,563.5,Dacia,12,16100.0,personnel,actif
CTR_000355,INS_000553,Tous risques,2025-06-26,1032.0,Renault,3,17200.0,personnel,actif
CTR_000356,INS_000556,Tous risques,2024-05-01,1242.0,Dacia,5,18000.0,mixte,actif
CTR_000357,INS_000558,Tous risques,2025-12-06,1029.6,Skoda,5,13200.0,professionnel,actif
CTR_000358,INS_000560,Tous risques,2025-10-03,852.0,Jeep,2,14200.0,personnel,actif
CTR_000359,INS_000561,Tous risques,2020-08-17,1559.4,BMW,0,22600.0,mixte,actif
CTR_000360,INS_000561,Au tiers,2023-07-29,458.25,Ford,7,14100.0,professionnel,actif
CTR_000361,INS_000563,Tous risques,2025-05-19,1068.0,Hyundai,3,17800.0,personnel,actif
CTR_000362,INS_000564,Tous risques,2022-11-25,1170.0,Skoda,1,19500.0,personnel,suspendu
CTR_000363,INS_000569,Au tiers,2022-11-24,300.0,Ford,8,12000.0,personnel,actif
CTR_000364,INS_000570,Au tiers,2021-02-09,567.5,Renault,3,22700.0,personnel,actif
CTR_000365,INS_000573,Tiers étendu,2025-11-21,778.5,Audi,9,17300.0,personnel,actif
CTR_000366,INS_000575,Tous risques + assistance,2026-05-23,1327.5,BMW,3,17700.0,personnel,actif
CTR_000367,INS_000576,Tous risques + assistance,2024-11-18,982.5,BMW,10,13100.0,personnel,actif
CTR_000368,INS_000577,Tous risques,2020-10-30,954.0,Dacia,4,15900.0,personnel,actif
CTR_000369,INS_000578,Tiers étendu,2024-02-14,675.0,Volkswagen,8,15000.0,personnel,actif
CTR_000370,INS_000581,Tiers étendu,2020-08-19,360.0,Kia,9,8000.0,personnel,actif
CTR_000371,INS_000582,Tous risques,2022-02-23,1458.0,Kia,1,24300.0,personnel,actif
CTR_000372,INS_000583,Tiers étendu,2021-02-16,603.0,Peugeot,5,13400.0,personnel,actif
CTR_000373,INS_000588,Tiers étendu,2025-06-20,391.5,Tesla,0,8700.0,personnel,actif
CTR_000374,INS_000591,Tiers étendu,2021-08-07,450.45,Volvo,2,7700.0,professionnel,actif
CTR_000375,INS_000592,Tous risques,2023-05-29,804.0,Skoda,5,13400.0,personnel,actif
CTR_000376,INS_000593,Au tiers,2024-11-07,786.5,Peugeot,0,24200.0,professionnel,actif
CTR_000377,INS_000595,Tous risques,2022-05-16,546.0,Seat,7,7000.0,professionnel,actif
CTR_000378,INS_000597,Tous risques,2023-09-19,200.0,Skoda,12,800.0,personnel,actif
CTR_000379,INS_000598,Tous risques,2025-09-21,936.0,Seat,9,15600.0,personnel,actif
CTR_000380,INS_000598,Tiers étendu,2026-05-17,1097.1,Volvo,1,21200.0,mixte,actif
CTR_000381,INS_000599,Au tiers,2021-08-27,373.75,Volkswagen,2,11500.0,professionnel,actif
CTR_000382,INS_000601,Tiers + vol/incendie,2021-07-31,1073.8,Kia,6,23600.0,professionnel,actif
CTR_000383,INS_000602,Au tiers,2022-12-13,417.5,BMW,6,16700.0,personnel,suspendu
CTR_000384,INS_000603,Tiers étendu,2024-07-26,423.0,Fiat,9,9400.0,personnel,actif
CTR_000385,INS_000604,Tous risques + assistance,2023-10-15,232.5,Audi,7,3100.0,personnel,actif
CTR_000386,INS_000605,Tiers + vol/incendie,2024-06-03,259.0,Fiat,12,7400.0,personnel,actif
CTR_000387,INS_000608,Au tiers,2023-04-24,200.0,Volvo,5,1100.0,professionnel,actif
CTR_000388,INS_000609,Tous risques,2026-01-11,1279.2,BMW,10,16400.0,professionnel,actif
CTR_000389,INS_000611,Tous risques,2023-12-12,414.0,Renault,8,6900.0,personnel,actif
CTR_000390,INS_000615,Tous risques,2021-08-18,324.0,Fiat,14,5400.0,personnel,actif
CTR_000391,INS_000617,Tous risques,2023-08-28,492.0,Renault,4,8200.0,personnel,actif
CTR_000392,INS_000620,Tous risques,2020-09-30,1038.0,Peugeot,6,17300.0,personnel,actif
CTR_000393,INS_000621,Au tiers,2022-05-04,526.12,Tesla,7,18300.0,mixte,actif
CTR_000394,INS_000623,Tous risques,2023-04-12,200.0,Peugeot,15,800.0,personnel,actif
CTR_000395,INS_000625,Tiers étendu,2025-07-11,841.5,Tesla,0,18700.0,personnel,actif
CTR_000396,INS_000626,Tous risques,2025-09-12,1356.0,Kia,3,22600.0,personnel,résilié
CTR_000397,INS_000627,Tous risques,2025-02-20,975.0,Renault,12,12500.0,professionnel,actif
CTR_000398,INS_000628,Tiers + vol/incendie,2021-02-03,200.0,Hyundai,12,800.0,professionnel,actif
CTR_000399,INS_000630,Tiers + vol/incendie,2025-08-28,200.0,Tesla,9,800.0,personnel,suspendu
CTR_000400,INS_000630,Tous risques,2025-02-02,1755.0,Jeep,5,22500.0,professionnel,actif
CTR_000401,INS_000630,Tous risques,2020-12-25,528.0,Hyundai,0,8800.0,personnel,actif
CTR_000402,INS_000631,Tous risques + assistance,2024-06-26,2182.12,BMW,0,25300.0,mixte,actif
CTR_000403,INS_000633,Au tiers,2025-12-14,200.0,Toyota,2,4800.0,personnel,actif
CTR_000404,INS_000636,Tous risques,2025-04-18,421.2,Renault,1,5400.0,professionnel,actif
CTR_000405,INS_000639,Tous risques,2026-05-17,1895.4,Peugeot,7,24300.0,professionnel,actif
CTR_000406,INS_000640,Tous risques,2022-03-20,1056.0,Dacia,4,17600.0,personnel,actif
CTR_000407,INS_000643,Tous risques,2023-03-07,960.0,Opel,1,16000.0,personnel,actif
CTR_000408,INS_000645,Tiers étendu,2025-08-07,832.5,Tesla,4,18500.0,personnel,actif
CTR_000409,INS_000646,Au tiers,2021-05-14,235.0,Hyundai,6,9400.0,personnel,actif
CTR_000410,INS_000647,Tiers + vol/incendie,2025-12-28,234.5,Citroën,17,6700.0,personnel,actif
CTR_000411,INS_000648,Tous risques + assistance,2023-09-24,322.5,Volkswagen,5,4300.0,personnel,actif
CTR_000412,INS_000649,Tiers étendu,2024-04-29,305.32,Volkswagen,5,5900.0,mixte,actif
CTR_000413,INS_000650,Tous risques + assistance,2022-02-17,200.0,Volkswagen,2,1400.0,personnel,actif
CTR_000414,INS_000651,Tiers étendu,2021-02-10,337.5,Toyota,3,7500.0,personnel,actif
CTR_000415,INS_000652,Tous risques,2025-06-09,200.0,Opel,17,2400.0,personnel,actif
CTR_000416,INS_000656,Tiers étendu,2023-02-25,477.0,Ford,5,10600.0,personnel,actif
CTR_000417,INS_000657,Tous risques,2024-03-09,1020.0,Skoda,3,17000.0,personnel,actif
CTR_000418,INS_000658,Tiers étendu,2022-04-19,940.5,Seat,1,20900.0,personnel,actif
CTR_000419,INS_000660,Tiers étendu,2025-11-05,675.0,Jeep,13,15000.0,personnel,actif
CTR_000420,INS_000661,Tiers + vol/incendie,2025-12-31,618.8,Tesla,3,13600.0,professionnel,actif
CTR_000421,INS_000662,Tous risques,2020-11-05,366.6,Audi,4,4700.0,professionnel,actif
CTR_000422,INS_000664,Tous risques + assistance,2025-12-21,270.0,Kia,2,3600.0,personnel,actif
CTR_000423,INS_000665,Au tiers,2021-09-03,200.0,Renault,7,4800.0,professionnel,actif
CTR_000424,INS_000666,Tous risques,2023-01-05,639.6,Ford,7,8200.0,professionnel,actif
CTR_000425,INS_000667,Tiers étendu,2025-06-28,438.75,Tesla,15,7500.0,professionnel,actif
CTR_000426,INS_000670,Tous risques,2022-08-10,943.8,Hyundai,3,12100.0,professionnel,actif
CTR_000427,INS_000671,Au tiers,2022-09-05,597.5,Citroën,1,23900.0,personnel,actif
CTR_000428,INS_000674,Au tiers,2025-07-22,355.0,Nissan,12,14200.0,personnel,actif
CTR_000429,INS_000675,Tous risques,2021-07-09,222.0,Kia,16,3700.0,personnel,actif
CTR_000430,INS_000676,Tiers étendu,2020-10-29,200.0,Hyundai,5,4400.0,personnel,actif
CTR_000431,INS_000677,Tous risques,2023-09-21,714.0,Hyundai,6,11900.0,personnel,actif
CTR_000432,INS_000678,Au tiers,2026-03-07,224.25,Dacia,16,7800.0,mixte,actif
CTR_000433,INS_000679,Au tiers,2020-08-15,438.75,Tesla,8,13500.0,professionnel,actif
CTR_000434,INS_000680,Tiers + vol/incendie,2024-03-21,304.5,Jeep,9,8700.0,personnel,actif
CTR_000435,INS_000682,Tiers étendu,2022-03-16,661.5,Volkswagen,4,14700.0,personnel,suspendu
CTR_000436,INS_000684,Au tiers,2026-03-21,200.0,Hyundai,9,3000.0,mixte,actif
CTR_000437,INS_000687,Tous risques,2024-05-04,1014.0,Toyota,8,16900.0,personnel,actif
CTR_000438,INS_000688,Tiers + vol/incendie,2022-09-02,200.0,Opel,4,800.0,personnel,actif
CTR_000439,INS_000689,Au tiers,2025-02-02,200.0,Mercedes,2,6300.0,personnel,actif
CTR_000440,INS_000691,Tiers étendu,2026-05-22,200.0,Kia,19,2700.0,personnel,actif
CTR_000441,INS_000692,Tous risques,2021-05-30,1062.0,Renault,13,17700.0,personnel,actif
CTR_000442,INS_000693,Tiers étendu,2024-03-30,733.5,BMW,11,16300.0,personnel,actif
CTR_000443,INS_000695,Tous risques,2021-02-09,200.0,Mercedes,19,2600.0,personnel,actif
CTR_000444,INS_000696,Tous risques,2022-02-06,906.0,BMW,0,15100.0,personnel,actif
CTR_000445,INS_000698,Tous risques,2020-09-06,1572.0,Opel,2,26200.0,personnel,actif
CTR_000446,INS_000699,Au tiers,2024-08-27,331.5,Toyota,10,10200.0,professionnel,actif
CTR_000447,INS_000702,Tous risques,2020-11-21,552.0,Toyota,5,9200.0,personnel,actif
CTR_000448,INS_000703,Au tiers,2022-05-30,200.0,Peugeot,7,800.0,personnel,actif
CTR_000449,INS_000705,Tiers étendu,2022-05-21,274.27,Renault,11,5300.0,mixte,actif
CTR_000450,INS_000706,Tous risques + assistance,2022-11-11,1387.5,Opel,9,18500.0,personnel,actif
CTR_000451,INS_000707,Tous risques,2024-05-17,1122.0,Mercedes,8,18700.0,personnel,actif
CTR_000452,INS_000709,Tiers étendu,2026-03-11,517.5,Ford,10,11500.0,personnel,actif
CTR_000453,INS_000710,Tiers étendu,2021-07-05,927.0,Citroën,2,20600.0,personnel,actif
CTR_000454,INS_000711,Tous risques,2020-10-17,1029.6,Dacia,11,13200.0,professionnel,résilié
CTR_000455,INS_000711,Tous risques,2023-09-07,655.5,Renault,13,9500.0,mixte,actif
CTR_000456,INS_000713,Tous risques,2025-04-12,600.6,Toyota,9,7700.0,professionnel,actif
CTR_000457,INS_000713,Tous risques,2022-06-02,200.0,Nissan,15,2500.0,personnel,actif
CTR_000458,INS_000714,Tous risques + assistance,2026-05-21,570.0,Dacia,2,7600.0,personnel,actif
CTR_000459,INS_000715,Tous risques,2021-06-13,803.4,Fiat,8,10300.0,professionnel,actif
CTR_000460,INS_000715,Tous risques,2024-05-01,516.0,Volkswagen,6,8600.0,personnel,actif
CTR_000461,INS_000715,Au tiers,2024-10-31,412.5,Skoda,7,16500.0,personnel,actif
CTR_000462,INS_000716,Tous risques,2025-10-03,708.0,Renault,2,11800.0,personnel,actif
CTR_000463,INS_000717,Au tiers,2020-05-29,430.0,Hyundai,3,17200.0,personnel,actif
CTR_000464,INS_000718,Au tiers,2024-03-11,420.0,Toyota,6,16800.0,personnel,suspendu
CTR_000465,INS_000719,Tiers + vol/incendie,2022-02-04,241.15,Mercedes,7,5300.0,professionnel,suspendu
CTR_000466,INS_000719,Au tiers,2024-09-19,200.0,Dacia,7,4100.0,personnel,actif
CTR_000467,INS_000720,Au tiers,2020-10-14,200.0,Opel,8,7100.0,personnel,actif
CTR_000468,INS_000721,Tiers + vol/incendie,2024-08-22,326.02,Seat,12,8100.0,mixte,actif
CTR_000469,INS_000722,Au tiers,2023-11-24,315.0,Renault,15,12600.0,personnel,actif
CTR_000470,INS_000724,Tiers étendu,2023-12-24,200.0,Nissan,7,4100.0,personnel,actif
CTR_000471,INS_000725,Tous risques,2024-01-29,372.0,Fiat,13,6200.0,personnel,actif
CTR_000472,INS_000727,Tiers étendu,2023-07-09,769.5,Peugeot,1,17100.0,personnel,actif
CTR_000473,INS_000727,Au tiers,2025-11-19,295.0,Jeep,3,11800.0,personnel,suspendu
CTR_000474,INS_000728,Tous risques,2022-07-20,1283.4,Fiat,8,18600.0,mixte,actif
CTR_000475,INS_000729,Tous risques,2022-09-27,1278.0,Volvo,3,21300.0,personnel,actif
CTR_000476,INS_000731,Tous risques,2022-02-02,1098.0,Peugeot,6,18300.0,personnel,actif
CTR_000477,INS_000733,Tous risques,2023-10-26,276.0,BMW,20,4600.0,personnel,actif
CTR_000478,INS_000735,Tiers étendu,2026-02-03,1464.52,Peugeot,0,28300.0,mixte,actif
CTR_000479,INS_000741,Au tiers,2021-09-21,403.0,Volvo,6,12400.0,professionnel,actif
CTR_000480,INS_000743,Tiers étendu,2020-09-29,1123.2,Citroën,11,19200.0,professionnel,actif
CTR_000481,INS_000744,Tous risques + assistance,2022-08-12,240.0,Fiat,14,3200.0,personnel,actif
CTR_000482,INS_000745,Tiers étendu,2023-12-10,200.0,Toyota,5,800.0,personnel,suspendu
CTR_000483,INS_000750,Tiers étendu,2024-03-02,200.0,Seat,8,800.0,personnel,actif
CTR_000484,INS_000751,Tiers étendu,2024-10-11,1006.2,Dacia,7,17200.0,professionnel,actif
CTR_000485,INS_000752,Tous risques,2022-12-29,990.0,Kia,8,16500.0,personnel,résilié
CTR_000486,INS_000753,Tiers étendu,2022-06-26,200.0,Ford,2,2800.0,professionnel,actif
CTR_000487,INS_000754,Tiers étendu,2024-05-17,369.0,Renault,15,8200.0,personnel,actif
CTR_000488,INS_000755,Tous risques,2022-10-22,764.4,Seat,3,9800.0,professionnel,actif
CTR_000489,INS_000757,Tiers étendu,2022-08-04,472.5,Jeep,9,10500.0,personnel,actif
CTR_000490,INS_000757,Tiers + vol/incendie,2025-01-24,491.4,Peugeot,5,10800.0,professionnel,actif
CTR_000491,INS_000758,Tiers étendu,2022-03-05,643.5,Mercedes,10,14300.0,personnel,actif
CTR_000492,INS_000759,Tous risques,2021-04-09,888.0,Volvo,1,14800.0,personnel,actif
CTR_000493,INS_000760,Tous risques + assistance,2026-05-04,200.0,Volvo,4,2600.0,personnel,suspendu
CTR_000494,INS_000762,Au tiers,2023-02-01,200.0,Kia,2,1300.0,personnel,actif
CTR_000495,INS_000764,Tous risques,2024-09-28,489.9,Renault,4,7100.0,mixte,actif
CTR_000496,INS_000768,Tous risques,2023-02-17,1006.2,Ford,12,12900.0,professionnel,actif
CTR_000497,INS_000769,Tiers + vol/incendie,2022-09-25,283.5,Citroën,11,8100.0,personnel,actif
CTR_000498,INS_000770,Tiers + vol/incendie,2021-03-12,318.5,Mercedes,5,9100.0,personnel,actif
CTR_000499,INS_000772,Tous risques,2024-04-25,462.0,Hyundai,14,7700.0,personnel,actif
CTR_000500,INS_000773,Tiers étendu,2022-10-29,234.0,Seat,9,5200.0,personnel,actif
CTR_000501,INS_000774,Tiers + vol/incendie,2020-07-20,200.0,Kia,18,5400.0,personnel,actif
CTR_000502,INS_000774,Tiers + vol/incendie,2022-09-10,200.0,Citroën,6,800.0,mixte,actif
CTR_000503,INS_000775,Tiers + vol/incendie,2020-06-11,206.5,Ford,9,5900.0,personnel,actif
CTR_000504,INS_000776,Au tiers,2020-07-13,200.0,Tesla,3,800.0,personnel,actif
CTR_000505,INS_000777,Au tiers,2020-08-26,320.0,Citroën,8,12800.0,personnel,actif
CTR_000506,INS_000777,Tous risques,2022-02-28,294.0,Mercedes,10,4900.0,personnel,actif
CTR_000507,INS_000777,Tous risques,2026-05-22,327.6,Renault,6,4200.0,professionnel,actif
CTR_000508,INS_000779,Tous risques + assistance,2025-12-02,727.5,Kia,7,9700.0,personnel,actif
CTR_000509,INS_000781,Tiers + vol/incendie,2021-01-23,584.5,Jeep,7,16700.0,personnel,actif
CTR_000510,INS_000783,Tous risques,2021-09-24,614.1,Volvo,7,8900.0,mixte,actif
CTR_000511,INS_000784,Tous risques,2026-04-26,1304.1,Tesla,3,18900.0,mixte,actif
CTR_000512,INS_000785,Tous risques,2022-08-31,200.0,Skoda,15,800.0,personnel,actif
CTR_000513,INS_000786,Tous risques,2024-04-14,546.0,Citroën,8,9100.0,personnel,actif
CTR_000514,INS_000787,Tiers étendu,2026-02-28,538.2,BMW,7,9200.0,professionnel,actif
CTR_000515,INS_000794,Au tiers,2025-07-24,450.0,Opel,4,18000.0,personnel,actif
CTR_000516,INS_000795,Tous risques,2021-12-17,1045.2,Dacia,4,13400.0,professionnel,actif
