insured_id,compagnie,incident_type,claim_date,claim_amount,fraud_flag
INS_003159,Société Générale Assurances,Tentative de vol avec dégradation,2025-07-27,200.0,0
INS_003159,AXA,Vol total du véhicule,2026-05-07,11700.0,0
INS_000732,Aviva,Inondation / submersion,2023-09-26,5800.0,0
INS_004919,Allianz,Stationnement endommagé,2025-05-27,7200.0,0
INS_004919,Société Générale Assurances,Incendie criminel,2025-12-28,7000.0,1
INS_003264,Generali,Stationnement endommagé,2024-09-27,4900.0,0
INS_003264,Société Générale Assurances,Tentative de vol avec dégradation,2025-04-17,4500.0,0
INS_001523,Aviva,Stationnement endommagé,2024-10-09,9000.0,0
INS_001523,AXA,Vol total du véhicule,2024-06-14,5900.0,1
INS_000718,Macif,Vol total du véhicule,2024-03-30,10300.0,0
INS_001823,Aviva,Bris de glace,2024-10-17,2400.0,0
INS_001823,AXA,Collision avec animal,2024-01-25,3900.0,1
INS_001395,AXA,Collision avec piéton,2025-07-27,200.0,1
INS_001395,AXA,Tentative de vol avec dégradation,2025-09-28,1200.0,0
INS_001395,Groupama,Collision avec piéton,2026-04-11,5400.0,0
INS_001932,Société Générale Assurances,Collision simple,2024-01-24,8800.0,0
INS_004782,Maif,Accident corporel seul conducteur,2025-09-14,7400.0,0
INS_004782,Allianz,Incendie accidentel,2025-03-17,8200.0,0
INS_001480,Société Générale Assurances,Collision avec animal,2026-04-03,2600.0,0
INS_005084,Maif,Accident corporel seul conducteur,2024-12-16,4000.0,0
INS_003060,Generali,Vol à la roulette,2025-03-11,12700.0,0
INS_003060,Maif,Inondation / submersion,2025-04-14,5300.0,1
INS_003060,Macif,Incendie accidentel,2025-02-08,200.0,0
INS_003060,AXA,Stationnement endommagé,2023-09-16,4300.0,0
INS_003060,Aviva,Incendie criminel,2024-02-29,3700.0,0
INS_000082,Macif,Bris de glace,2026-04-30,2900.0,0
INS_000082,Macif,Collision avec piéton,2025-03-21,1600.0,0
INS_000082,Société Générale Assurances,Collision avec animal,2024-01-05,200.0,0
INS_000082,Allianz,Collision simple,2024-10-12,200.0,0
INS_000082,Aviva,Collision multi-véhicules,2023-08-21,11600.0,0
INS_000939,Maif,Accident corporel seul conducteur,2024-07-23,9600.0,0
INS_005536,Aviva,Collision simple,2024-03-09,2300.0,0
INS_005536,Generali,Vol total du véhicule,2023-07-03,7600.0,1
INS_005536,Generali,Collision simple,2024-09-13,2200.0,1
INS_005536,AXA,Tentative de vol avec dégradation,2024-12-23,3100.0,0
INS_004811,Macif,Stationnement endommagé,2025-07-26,1500.0,0
INS_004811,Allianz,Stationnement endommagé,2024-09-29,200.0,1
INS_003960,BNP Paribas Cardif,Collision avec animal,2023-08-08,3400.0,0
INS_003151,Maif,Tentative de vol avec dégradation,2025-01-30,8700.0,0
INS_000673,AXA,Inondation / submersion,2025-09-08,9600.0,0
INS_000673,Maif,Inondation / submersion,2026-01-28,6100.0,0
INS_000327,Generali,Dommages grêle,2023-08-26,2900.0,0
INS_001592,BNP Paribas Cardif,Tentative de vol avec dégradation,2024-04-23,200.0,0
INS_001103,Macif,Collision avec piéton,2024-09-09,11300.0,0
INS_000839,Generali,Tentative de vol avec dégradation,2024-06-13,5300.0,1
INS_003212,Maif,Vol à la roulette,2025-03-21,8700.0,0
INS_003212,Maif,Collision avec animal,2024-06-29,15200.0,1
INS_002783,Groupama,Inondation / submersion,2024-08-08,1700.0,0
INS_002783,Maif,Collision multi-véhicules,2026-05-22,5300.0,0
INS_002783,Société Générale Assurances,Incendie accidentel,2024-02-22,5300.0,0
INS_004115,Allianz,Accident corporel seul conducteur,2025-08-25,8100.0,0
INS_000038,Société Générale Assurances,Accident corporel seul conducteur,2024-11-28,1600.0,0
INS_004557,Maif,Collision avec piéton,2026-02-23,12300.0,1
INS_004557,BNP Paribas Cardif,Collision avec animal,2025-05-13,9700.0,0
INS_004557,Generali,Dégradation volontaire,2024-01-10,3700.0,0
INS_004557,Société Générale Assurances,Bris de glace,2026-03-12,200.0,0
INS_003765,AXA,Collision avec animal,2023-06-12,10100.0,0
INS_005944,Aviva,Incendie criminel,2023-06-30,6700.0,1
INS_003101,Macif,Collision simple,2024-06-12,3300.0,1
INS_005480,Allianz,Bris de glace,2025-11-26,200.0,0
INS_005480,Macif,Collision multi-véhicules,2024-06-08,2100.0,0
INS_003900,Société Générale Assurances,Collision avec animal,2024-05-23,8000.0,0
INS_005560,Allianz,Tentative de vol avec dégradation,2025-10-08,1700.0,1
INS_005560,Allianz,Dommages grêle,2024-02-13,4700.0,0
INS_005560,Groupama,Dégradation volontaire,2024-10-21,7400.0,0
INS_005560,Maif,Bris de glace,2024-10-29,6300.0,0
INS_005560,Generali,Dégradation volontaire,2025-10-12,10200.0,0
INS_000278,Société Générale Assurances,Incendie criminel,2023-06-15,600.0,0
INS_000278,Macif,Dégradation volontaire,2023-12-31,200.0,0
INS_005690,Macif,Incendie accidentel,2024-07-13,1600.0,0
INS_005690,BNP Paribas Cardif,Vol total du véhicule,2025-06-17,5800.0,0
INS_005690,BNP Paribas Cardif,Dommages grêle,2024-11-03,6800.0,0
INS_002720,Société Générale Assurances,Collision simple,2025-03-04,4000.0,0
INS_002720,Groupama,Vol à la roulette,2023-11-18,6600.0,1
INS_002720,Groupama,Collision avec animal,2024-08-23,9000.0,1
INS_005397,Groupama,Accident corporel seul conducteur,2024-07-05,5600.0,0
INS_000621,AXA,Bris de glace,2025-01-15,7900.0,0
INS_000938,Generali,Collision avec piéton,2025-06-01,9800.0,0
INS_005079,Macif,Vol à la roulette,2023-06-08,3800.0,1
INS_001839,AXA,Incendie criminel,2023-09-16,5400.0,0
INS_004294,Generali,Bris de glace,2024-03-08,13400.0,0
INS_004385,AXA,Accident corporel seul conducteur,2023-07-28,7300.0,0
INS_004385,BNP Paribas Cardif,Dommages grêle,2026-04-05,5200.0,0
INS_001753,BNP Paribas Cardif,Incendie criminel,2026-04-07,4600.0,0
INS_001753,Aviva,Collision avec piéton,2024-04-07,3500.0,0
INS_005567,BNP Paribas Cardif,Dommages grêle,2024-05-12,6500.0,0
INS_000507,Société Générale Assurances,Inondation / submersion,2025-05-16,10100.0,0
INS_004938,AXA,Accident corporel seul conducteur,2026-05-22,6400.0,0
INS_005940,AXA,Collision avec animal,2024-04-14,200.0,0
INS_005940,BNP Paribas Cardif,Collision avec animal,2026-05-17,2900.0,0
INS_002217,AXA,Dégradation volontaire,2024-12-01,500.0,0
INS_002799,Société Générale Assurances,Vol à la roulette,2025-08-18,10900.0,0
INS_002799,AXA,Collision multi-véhicules,2023-07-04,3000.0,0
INS_005134,Groupama,Bris de glace,2025-02-01,11600.0,1
INS_004183,Groupama,Collision avec animal,2026-02-25,5200.0,0
INS_000717,Aviva,Dégradation volontaire,2025-12-04,4300.0,0
INS_003234,Maif,Collision avec animal,2025-02-06,8000.0,0
INS_003234,Groupama,Vol total du véhicule,2024-11-19,13200.0,0
INS_005451,Aviva,Dégradation volontaire,2025-04-16,1500.0,0
INS_003852,Macif,Stationnement endommagé,2024-02-09,10400.0,0
INS_003852,Generali,Dommages grêle,2024-12-04,200.0,0
INS_003852,BNP Paribas Cardif,Bris de glace,2023-10-21,5400.0,0
INS_001529,Groupama,Vol à la roulette,2024-07-12,5900.0,0
INS_001529,Maif,Inondation / submersion,2024-07-28,200.0,0
INS_004924,Macif,Vol à la roulette,2023-06-09,8200.0,0
INS_004924,Société Générale Assurances,Collision simple,2025-10-16,5700.0,0
INS_004924,Groupama,Inondation / submersion,2025-09-18,2100.0,1
INS_000676,Société Générale Assurances,Accident corporel seul conducteur,2024-02-22,4700.0,0
INS_004922,Aviva,Incendie accidentel,2024-01-21,6000.0,0
INS_004922,Société Générale Assurances,Inondation / submersion,2025-05-30,7200.0,0
INS_001992,Allianz,Vol total du véhicule,2023-06-25,3100.0,0
INS_001992,AXA,Dégradation volontaire,2025-02-19,9900.0,0
INS_001992,Société Générale Assurances,Inondation / submersion,2024-04-08,10700.0,0
INS_000081,AXA,Vol total du véhicule,2024-05-02,7000.0,0
INS_002221,Groupama,Inondation / submersion,2025-03-30,3800.0,0
INS_001058,Maif,Tentative de vol avec dégradation,2025-04-02,9400.0,0
INS_001058,AXA,Collision simple,2024-01-28,200.0,0
INS_000272,Aviva,Bris de glace,2023-06-14,7300.0,0
INS_005796,Generali,Incendie accidentel,2025-06-22,4800.0,0
INS_005796,BNP Paribas Cardif,Inondation / submersion,2025-07-16,2900.0,0
INS_004599,AXA,Collision avec animal,2023-09-19,3700.0,0
INS_004599,Société Générale Assurances,Vol total du véhicule,2026-05-16,1100.0,1
INS_004599,Allianz,Vol à la roulette,2025-02-04,200.0,1
INS_002996,Allianz,Collision simple,2025-04-30,1500.0,0
INS_004799,Allianz,Dommages grêle,2024-05-04,4700.0,1
INS_000504,Aviva,Bris de glace,2024-03-18,8800.0,1
INS_002866,Société Générale Assurances,Vol total du véhicule,2025-08-30,4400.0,1
INS_002866,Macif,Collision multi-véhicules,2023-11-09,6000.0,1
INS_002866,Generali,Collision simple,2025-04-03,11200.0,1
INS_002866,Groupama,Vol à la roulette,2025-06-23,8500.0,1
INS_001312,Allianz,Vol à la roulette,2024-06-22,12400.0,0
INS_001312,Groupama,Collision avec piéton,2024-12-17,4300.0,0
INS_001312,Société Générale Assurances,Collision avec piéton,2025-10-17,1600.0,1
INS_001312,Groupama,Dégradation volontaire,2023-11-13,5100.0,1
INS_001312,Macif,Tentative de vol avec dégradation,2024-05-29,6100.0,0
INS_003917,Aviva,Accident corporel seul conducteur,2024-10-02,10100.0,1
INS_003917,Generali,Vol à la roulette,2024-05-18,8400.0,0
INS_001862,AXA,Incendie accidentel,2024-08-11,1400.0,1
INS_001862,Groupama,Accident corporel seul conducteur,2023-05-30,2000.0,0
INS_001862,Société Générale Assurances,Collision multi-véhicules,2023-10-12,7800.0,0
INS_001862,Generali,Accident corporel seul conducteur,2023-07-05,200.0,1
INS_001862,Macif,Collision avec animal,2024-01-27,3500.0,0
INS_000910,Société Générale Assurances,Accident corporel seul conducteur,2026-04-05,200.0,1
INS_000910,Aviva,Vol à la roulette,2023-07-07,6900.0,0
INS_000910,Allianz,Collision multi-véhicules,2024-07-17,5300.0,0
INS_000910,Maif,Collision avec animal,2024-10-20,8200.0,0
INS_000641,Macif,Collision multi-véhicules,2025-12-16,7800.0,0
INS_004505,Macif,Inondation / submersion,2026-04-29,12300.0,0
INS_003593,Aviva,Bris de glace,2023-09-14,4000.0,0
INS_003593,Aviva,Vol total du véhicule,2024-06-22,4400.0,1
INS_003593,Société Générale Assurances,Vol à la roulette,2025-05-17,4200.0,0
INS_003225,Maif,Incendie criminel,2024-12-14,5200.0,0
INS_003225,Maif,Dommages grêle,2025-08-10,2800.0,0
INS_005971,Groupama,Collision simple,2025-11-16,4800.0,0
INS_003368,BNP Paribas Cardif,Dommages grêle,2023-09-15,200.0,0
INS_004025,Aviva,Dégradation volontaire,2024-12-12,6500.0,0
INS_004025,BNP Paribas Cardif,Accident corporel seul conducteur,2025-04-14,4500.0,0
INS_004025,Macif,Tentative de vol avec dégradation,2025-09-18,4900.0,1
INS_004025,Generali,Dommages grêle,2024-12-01,5800.0,0
INS_001522,Maif,Vol à la roulette,2026-02-14,3600.0,0
INS_005717,AXA,Dégradation volontaire,2024-05-29,3100.0,0
INS_005717,AXA,Incendie criminel,2024-08-20,200.0,0
INS_002250,Aviva,Accident corporel seul conducteur,2024-09-09,2200.0,1
INS_002250,Groupama,Collision avec piéton,2025-07-11,7900.0,0
INS_002250,Groupama,Accident corporel seul conducteur,2025-10-19,200.0,0
INS_002250,Société Générale Assurances,Collision avec animal,2025-12-12,4300.0,1
INS_002250,Aviva,Tentative de vol avec dégradation,2024-01-19,6000.0,1
INS_005972,Société Générale Assurances,Inondation / submersion,2023-10-12,4800.0,1
INS_005972,Aviva,Collision avec animal,2024-12-23,11100.0,0
INS_005972,Groupama,Incendie accidentel,2024-04-12,5900.0,1
INS_001283,Aviva,Collision simple,2024-03-22,2000.0,1
INS_001283,Société Générale Assurances,Vol total du véhicule,2025-04-20,3600.0,1
INS_001283,BNP Paribas Cardif,Collision simple,2023-07-01,200.0,0
INS_004184,Macif,Dommages grêle,2025-01-25,6000.0,0
INS_004184,Groupama,Dommages grêle,2025-10-18,200.0,1
INS_005882,Société Générale Assurances,Collision multi-véhicules,2024-08-24,3800.0,1
INS_002748,Maif,Vol à la roulette,2024-05-17,7800.0,0
INS_002748,Maif,Collision simple,2024-10-26,3300.0,0
INS_002748,Société Générale Assurances,Stationnement endommagé,2025-03-26,3600.0,0
INS_002748,Maif,Collision multi-véhicules,2025-11-19,11000.0,0
INS_002748,AXA,Stationnement endommagé,2025-10-30,7000.0,0
INS_000194,Generali,Incendie criminel,2025-12-18,4700.0,1
INS_002035,Macif,Collision simple,2024-03-29,10500.0,0
INS_004230,Aviva,Incendie accidentel,2024-04-22,4300.0,1
INS_004230,BNP Paribas Cardif,Collision avec animal,2023-06-11,200.0,1
INS_004230,Maif,Tentative de vol avec dégradation,2023-11-17,2100.0,1
INS_002558,Macif,Tentative de vol avec dégradation,2026-04-30,2700.0,0
INS_002558,Macif,Accident corporel seul conducteur,2025-06-24,12800.0,0
INS_002558,Groupama,Tentative de vol avec dégradation,2023-11-05,200.0,0
INS_002558,Generali,Bris de glace,2025-01-03,3600.0,0
INS_002558,Groupama,Tentative de vol avec dégradation,2025-11-27,7900.0,0
INS_001023,Allianz,Tentative de vol avec dégradation,2023-12-21,200.0,0
INS_000448,Macif,Collision avec piéton,2023-08-11,6800.0,1
INS_000448,Groupama,Vol total du véhicule,2026-01-01,6600.0,0
INS_000448,Generali,Inondation / submersion,2024-02-07,2500.0,0
INS_000448,BNP Paribas Cardif,Accident corporel seul conducteur,2023-08-18,3800.0,0
INS_000786,Aviva,Collision avec animal,2024-07-01,9100.0,1
INS_000786,Macif,Dommages grêle,2024-01-29,9700.0,0
INS_000786,Macif,Dégradation volontaire,2023-08-14,200.0,0
INS_000786,Aviva,Collision avec animal,2025-11-26,3200.0,1
INS_005544,Groupama,Stationnement endommagé,2023-09-23,13100.0,0
INS_005544,Allianz,Collision simple,2024-12-30,17000.0,0
INS_004645,Groupama,Incendie accidentel,2025-06-26,4800.0,1
INS_004645,Allianz,Collision multi-véhicules,2024-07-15,8300.0,0
INS_002900,Groupama,Vol à la roulette,2024-07-16,1600.0,0
INS_004760,Aviva,Collision avec piéton,2025-02-27,200.0,0
INS_004760,Aviva,Vol à la roulette,2023-10-06,10300.0,0
INS_004760,Aviva,Accident corporel seul conducteur,2024-03-09,5200.0,0
INS_004760,Maif,Vol à la roulette,2023-10-06,6200.0,0
INS_004760,AXA,Collision multi-véhicules,2025-09-07,700.0,1
INS_004952,Generali,Accident corporel seul conducteur,2025-05-28,11100.0,0
INS_004952,Generali,Collision avec animal,2024-08-16,2300.0,1
INS_005148,BNP Paribas Cardif,Vol à la roulette,2024-07-19,6900.0,0
INS_005148,Groupama,Collision avec animal,2023-06-21,200.0,0
INS_005148,Aviva,Tentative de vol avec dégradation,2024-10-04,4800.0,1
INS_005148,BNP Paribas Cardif,Accident corporel seul conducteur,2025-09-29,200.0,0
INS_001530,Aviva,Collision avec piéton,2023-09-04,6600.0,0
INS_001308,Aviva,Tentative de vol avec dégradation,2024-11-25,3200.0,0
INS_001486,Maif,Incendie criminel,2025-11-24,9100.0,0
INS_002168,Allianz,Dégradation volontaire,2023-10-09,6000.0,0
INS_002168,Aviva,Dégradation volontaire,2023-09-14,5900.0,0
INS_004795,Groupama,Bris de glace,2025-02-19,9500.0,0
INS_004795,Maif,Bris de glace,2025-10-18,1400.0,1
INS_001460,Groupama,Stationnement endommagé,2023-10-10,6400.0,0
INS_005658,Maif,Dégradation volontaire,2024-05-05,4100.0,0
INS_005658,Macif,Dégradation volontaire,2026-03-30,1900.0,0
INS_002223,Maif,Incendie criminel,2026-04-08,6100.0,0
INS_002088,AXA,Dégradation volontaire,2025-06-05,14100.0,0
INS_002160,AXA,Incendie accidentel,2023-10-29,2000.0,1
INS_002160,Generali,Collision simple,2024-04-22,7600.0,0
INS_002160,Allianz,Incendie criminel,2024-11-08,13900.0,0
INS_005908,Generali,Collision avec piéton,2025-01-28,2700.0,0
INS_005908,AXA,Inondation / submersion,2025-05-28,11000.0,0
INS_005908,Allianz,Stationnement endommagé,2024-01-12,7200.0,0
INS_003277,Aviva,Collision simple,2023-08-03,1800.0,0
INS_003277,Generali,Accident corporel seul conducteur,2023-07-14,1200.0,0
INS_003277,AXA,Vol à la roulette,2024-03-07,6200.0,0
INS_003540,Maif,Inondation / submersion,2024-03-28,6600.0,0
INS_003540,Aviva,Incendie criminel,2023-12-29,7800.0,1
INS_003540,BNP Paribas Cardif,Collision multi-véhicules,2023-08-10,14100.0,1
INS_003540,BNP Paribas Cardif,Vol à la roulette,2023-09-16,200.0,0
INS_000703,Generali,Incendie criminel,2026-03-25,2500.0,0
INS_000703,Aviva,Collision avec piéton,2026-05-25,6400.0,0
INS_002832,BNP Paribas Cardif,Collision avec piéton,2025-01-31,8300.0,0
INS_002832,Maif,Incendie criminel,2023-09-16,10100.0,0
INS_002832,BNP Paribas Cardif,Incendie criminel,2023-06-05,7800.0,0
INS_005836,BNP Paribas Cardif,Inondation / submersion,2026-05-07,6400.0,1
INS_005158,Groupama,Vol total du véhicule,2026-03-01,200.0,0
INS_001449,Maif,Bris de glace,2025-06-28,10900.0,0
INS_001449,Macif,Accident corporel seul conducteur,2024-02-03,10800.0,1
INS_001449,Macif,Dommages grêle,2024-05-05,2200.0,0
INS_001449,BNP Paribas Cardif,Incendie criminel,2023-09-29,4200.0,1
INS_001449,Allianz,Bris de glace,2026-01-07,11300.0,0
INS_001049,AXA,Dommages grêle,2025-05-27,200.0,0
INS_001049,BNP Paribas Cardif,Stationnement endommagé,2024-04-29,200.0,0
INS_001100,Maif,Vol à la roulette,2024-09-30,200.0,0
INS_001100,AXA,Vol à la roulette,2024-11-26,4200.0,0
INS_001100,Allianz,Incendie accidentel,2024-08-21,1700.0,0
INS_001100,Generali,Vol à la roulette,2025-02-11,7600.0,0
INS_001100,AXA,Stationnement endommagé,2024-03-22,5300.0,0
INS_000432,Aviva,Collision simple,2023-07-17,3300.0,0
INS_000432,Aviva,Collision avec animal,2026-05-25,10300.0,0
INS_004841,Aviva,Collision avec animal,2024-07-22,16700.0,0
INS_004841,Allianz,Collision simple,2023-09-12,5400.0,0
INS_004020,BNP Paribas Cardif,Accident corporel seul conducteur,2025-05-18,4400.0,0
INS_004020,Aviva,Vol à la roulette,2024-11-27,200.0,1
INS_004020,Macif,Collision simple,2024-12-23,3000.0,0
INS_004020,Macif,Collision multi-véhicules,2023-08-09,6400.0,0
INS_003154,Allianz,Vol à la roulette,2023-12-28,4300.0,0
INS_003154,Aviva,Vol à la roulette,2024-03-08,2700.0,1
INS_005532,Allianz,Inondation / submersion,2025-10-26,9300.0,0
INS_005532,AXA,Bris de glace,2025-09-08,6500.0,0
INS_005532,AXA,Incendie accidentel,2024-07-26,200.0,0
INS_005532,BNP Paribas Cardif,Collision avec piéton,2024-05-04,4400.0,0
INS_002273,BNP Paribas Cardif,Incendie accidentel,2023-10-10,13000.0,0
INS_002273,Macif,Tentative de vol avec dégradation,2025-09-09,4800.0,0
INS_004427,Société Générale Assurances,Dégradation volontaire,2024-10-08,3700.0,1
INS_004427,Maif,Stationnement endommagé,2025-05-19,200.0,0
INS_005976,Generali,Inondation / submersion,2024-10-24,1000.0,1
INS_005976,Macif,Inondation / submersion,2024-03-15,4200.0,0
INS_000540,AXA,Incendie accidentel,2023-07-24,12000.0,0
INS_000540,BNP Paribas Cardif,Collision avec piéton,2025-07-29,7200.0,0
INS_004520,Generali,Vol total du véhicule,2023-06-24,200.0,0
INS_004520,Macif,Collision avec animal,2024-01-16,1400.0,0
INS_001542,Macif,Incendie accidentel,2026-05-18,9800.0,0
INS_004595,Maif,Incendie criminel,2024-09-29,5800.0,1
INS_001377,Aviva,Vol à la roulette,2024-03-04,8700.0,0
INS_001377,Aviva,Vol à la roulette,2025-04-12,12800.0,1
INS_001377,Maif,Accident corporel seul conducteur,2025-03-28,200.0,0
INS_001377,Generali,Incendie criminel,2026-04-22,2100.0,0
INS_002855,BNP Paribas Cardif,Collision simple,2024-09-29,4000.0,0
INS_002855,AXA,Tentative de vol avec dégradation,2025-03-18,9500.0,0
INS_002765,Maif,Collision multi-véhicules,2024-02-01,9000.0,0
INS_005642,Groupama,Vol à la roulette,2025-03-22,4400.0,1
INS_004817,Maif,Vol à la roulette,2025-07-09,1000.0,0
INS_000974,Groupama,Collision simple,2024-07-29,7700.0,0
INS_005831,Allianz,Vol à la roulette,2026-04-22,2700.0,0
INS_001798,Aviva,Stationnement endommagé,2025-03-29,7100.0,0
INS_001447,Société Générale Assurances,Dégradation volontaire,2023-08-31,10100.0,1
