contract_id,insured_id,role
CTR_000491,INS_000758,souscripteur principal
CTR_000491,INS_004022,enfant
CTR_000492,INS_000759,souscripteur principal
CTR_000493,INS_000760,souscripteur principal
CTR_000494,INS_000762,souscripteur principal
CTR_000495,INS_000764,souscripteur principal
CTR_000496,INS_000768,souscripteur principal
CTR_000497,INS_000769,souscripteur principal
CTR_000498,INS_000770,souscripteur principal
CTR_000498,INS_001331,enfant
CTR_000499,INS_000772,souscripteur principal
CTR_000499,INS_004484,conjoint
CTR_000499,INS_004003,conjoint
CTR_000500,INS_000773,souscripteur principal
CTR_000501,INS_000774,souscripteur principal
CTR_000502,INS_000774,souscripteur principal
CTR_000502,INS_005850,enfant
CTR_000503,INS_000775,souscripteur principal
CTR_000504,INS_000776,souscripteur principal
CTR_000504,INS_000343,conducteur secondaire
CTR_000504,INS_005314,enfant
CTR_000505,INS_000777,souscripteur principal
CTR_000505,INS_004742,enfant
CTR_000506,INS_000777,souscripteur principal
CTR_000507,INS_000777,souscripteur principal
CTR_000507,INS_005598,enfant
CTR_000508,INS_000779,souscripteur principal
CTR_000509,INS_000781,souscripteur principal
CTR_000509,INS_005432,enfant
CTR_000510,INS_000783,souscripteur principal
CTR_000510,INS_001808,enfant
CTR_000511,INS_000784,souscripteur principal
CTR_000512,INS_000785,souscripteur principal
CTR_000512,INS_002831,conducteur secondaire
CTR_000513,INS_000786,souscripteur principal
CTR_000514,INS_000787,souscripteur principal
CTR_000515,INS_000794,souscripteur principal
CTR_000515,INS_001411,conjoint
CTR_000516,INS_000795,souscripteur principal
CTR_000516,INS_000990,enfant
CTR_000517,INS_000796,souscripteur principal
CTR_000518,INS_000797,souscripteur principal
CTR_000519,INS_000798,souscripteur principal
CTR_000519,INS_000329,enfant
CTR_000519,INS_001147,conjoint
CTR_000520,INS_000799,souscripteur principal
CTR_000521,INS_000800,souscripteur principal
CTR_000522,INS_000801,souscripteur principal
CTR_000523,INS_000803,souscripteur principal
CTR_000523,INS_000349,enfant
CTR_000524,INS_000804,souscripteur principal
CTR_000525,INS_000805,souscripteur principal
CTR_000526,INS_000806,souscripteur principal
CTR_000527,INS_000809,souscripteur principal
CTR_000527,INS_000404,enfant
CTR_000527,INS_004680,enfant
CTR_000528,INS_000810,souscripteur principal
CTR_000529,INS_000812,souscripteur principal
CTR_000530,INS_000814,souscripteur principal
CTR_000531,INS_000818,souscripteur principal
CTR_000532,INS_000819,souscripteur principal
CTR_000532,INS_000128,conjoint
CTR_000533,INS_000820,souscripteur principal
CTR_000534,INS_000821,souscripteur principal
CTR_000534,INS_001486,conducteur secondaire
CTR_000535,INS_000822,souscripteur principal
CTR_000535,INS_002888,enfant
CTR_000536,INS_000824,souscripteur principal
CTR_000537,INS_000825,souscripteur principal
CTR_000538,INS_000828,souscripteur principal
CTR_000539,INS_000829,souscripteur principal
CTR_000540,INS_000830,souscripteur principal
CTR_000541,INS_000831,souscripteur principal
CTR_000541,INS_003431,conducteur secondaire
CTR_000542,INS_000833,souscripteur principal
CTR_000543,INS_000834,souscripteur principal
CTR_000544,INS_000837,souscripteur principal
CTR_000545,INS_000838,souscripteur principal
CTR_000545,INS_002991,conducteur secondaire
CTR_000546,INS_000840,souscripteur principal
CTR_000546,INS_000318,conjoint
CTR_000547,INS_000843,souscripteur principal
CTR_000548,INS_000845,souscripteur principal
CTR_000548,INS_000993,conducteur secondaire
CTR_000549,INS_000847,souscripteur principal
CTR_000550,INS_000848,souscripteur principal
CTR_000550,INS_002854,conjoint
CTR_000551,INS_000849,souscripteur principal
CTR_000552,INS_000849,souscripteur principal
CTR_000553,INS_000850,souscripteur principal
CTR_000553,INS_000128,conducteur secondaire
CTR_000554,INS_000851,souscripteur principal
CTR_000554,INS_001633,conjoint
CTR_000555,INS_000852,souscripteur principal
CTR_000555,INS_000499,enfant
CTR_000556,INS_000853,souscripteur principal
CTR_000557,INS_000854,souscripteur principal
CTR_000558,INS_000855,souscripteur principal
CTR_000558,INS_002256,conjoint
CTR_000559,INS_000855,souscripteur principal
CTR_000560,INS_000856,souscripteur principal
CTR_000560,INS_004985,conducteur secondaire
CTR_000561,INS_000858,souscripteur principal
CTR_000561,INS_005208,enfant
CTR_000562,INS_000860,souscripteur principal
CTR_000563,INS_000862,souscripteur principal
CTR_000563,INS_003126,enfant
CTR_000564,INS_000865,souscripteur principal
CTR_000565,INS_000866,souscripteur principal
CTR_000566,INS_000868,souscripteur principal
CTR_000566,INS_005408,enfant
CTR_000567,INS_000869,souscripteur principal
CTR_000567,INS_003373,enfant
CTR_000568,INS_000872,souscripteur principal
CTR_000568,INS_000984,conducteur secondaire
CTR_000569,INS_000873,souscripteur principal
CTR_000570,INS_000874,souscripteur principal
CTR_000571,INS_000874,souscripteur principal
CTR_000572,INS_000875,souscripteur principal
CTR_000573,INS_000876,souscripteur principal
CTR_000573,INS_000111,enfant
CTR_000574,INS_000879,souscripteur principal
CTR_000575,INS_000883,souscripteur principal
CTR_000575,INS_003634,conducteur secondaire
CTR_000576,INS_000884,souscripteur principal
CTR_000577,INS_000887,souscripteur principal
CTR_000578,INS_000889,souscripteur principal
CTR_000579,INS_000891,souscripteur principal
CTR_000580,INS_000891,souscripteur principal
CTR_000580,INS_001969,enfant
CTR_000581,INS_000894,souscripteur principal
CTR_000581,INS_001561,conjoint
CTR_000582,INS_000895,souscripteur principal
CTR_000583,INS_000896,souscripteur principal
CTR_000583,INS_005432,enfant
CTR_000584,INS_000898,souscripteur principal
CTR_000585,INS_000898,souscripteur principal
CTR_000586,INS_000899,souscripteur principal
CTR_000587,INS_000900,souscripteur principal
CTR_000587,INS_001348,enfant
CTR_000588,INS_000903,souscripteur principal
CTR_000588,INS_001713,enfant
CTR_000589,INS_000904,souscripteur principal
CTR_000590,INS_000908,souscripteur principal
CTR_000591,INS_000911,souscripteur principal
CTR_000592,INS_000914,souscripteur principal
CTR_000593,INS_000915,souscripteur principal
CTR_000594,INS_000916,souscripteur principal
CTR_000595,INS_000917,souscripteur principal
CTR_000596,INS_000918,souscripteur principal
CTR_000596,INS_003581,conjoint
CTR_000596,INS_000347,enfant
CTR_000597,INS_000919,souscripteur principal
CTR_000598,INS_000920,souscripteur principal
CTR_000599,INS_000921,souscripteur principal
CTR_000599,INS_004903,conjoint
CTR_000600,INS_000922,souscripteur principal
CTR_000600,INS_001005,enfant
CTR_000601,INS_000923,souscripteur principal
CTR_000601,INS_001333,enfant
CTR_000602,INS_000926,souscripteur principal
CTR_000602,INS_004093,enfant
CTR_000603,INS_000928,souscripteur principal
CTR_000603,INS_005105,conjoint
CTR_000604,INS_000929,souscripteur principal
CTR_000605,INS_000929,souscripteur principal
CTR_000606,INS_000930,souscripteur principal
CTR_000607,INS_000931,souscripteur principal
CTR_000608,INS_000931,souscripteur principal
CTR_000609,INS_000933,souscripteur principal
CTR_000610,INS_000934,souscripteur principal
CTR_000611,INS_000935,souscripteur principal
CTR_000612,INS_000935,souscripteur principal
CTR_000613,INS_000939,souscripteur principal
CTR_000613,INS_001846,conjoint
CTR_000613,INS_002622,enfant
CTR_000614,INS_000940,souscripteur principal
CTR_000615,INS_000942,souscripteur principal
CTR_000616,INS_000942,souscripteur principal
CTR_000617,INS_000943,souscripteur principal
CTR_000618,INS_000948,souscripteur principal
CTR_000619,INS_000951,souscripteur principal
CTR_000620,INS_000951,souscripteur principal
CTR_000620,INS_003776,conducteur secondaire
CTR_000621,INS_000956,souscripteur principal
CTR_000622,INS_000957,souscripteur principal
CTR_000623,INS_000960,souscripteur principal
CTR_000624,INS_000961,souscripteur principal
CTR_000624,INS_001830,enfant
CTR_000625,INS_000962,souscripteur principal
CTR_000625,INS_001113,conjoint
CTR_000626,INS_000963,souscripteur principal
CTR_000627,INS_000964,souscripteur principal
CTR_000628,INS_000964,souscripteur principal
CTR_000629,INS_000965,souscripteur principal
CTR_000630,INS_000969,souscripteur principal
CTR_000631,INS_000969,souscripteur principal
CTR_000631,INS_002619,conjoint
CTR_000632,INS_000970,souscripteur principal
CTR_000633,INS_000971,souscripteur principal
CTR_000634,INS_000973,souscripteur principal
CTR_000635,INS_000974,souscripteur principal
CTR_000636,INS_000974,souscripteur principal
CTR_000637,INS_000975,souscripteur principal
CTR_000637,INS_005541,conducteur secondaire
CTR_000637,INS_000895,enfant
CTR_000638,INS_000977,souscripteur principal
CTR_000638,INS_001450,enfant
CTR_000639,INS_000979,souscripteur principal
CTR_000640,INS_000981,souscripteur principal
CTR_000640,INS_002293,conducteur secondaire
CTR_000640,INS_003716,conjoint
CTR_000641,INS_000982,souscripteur principal
CTR_000642,INS_000983,souscripteur principal
CTR_000642,INS_003677,conjoint
CTR_000643,INS_000985,souscripteur principal
CTR_000644,INS_000988,souscripteur principal
CTR_000644,INS_005416,conjoint
CTR_000645,INS_000990,souscripteur principal
CTR_000646,INS_000995,souscripteur principal
CTR_000647,INS_000996,souscripteur principal
CTR_000648,INS_001000,souscripteur principal
CTR_000649,INS_001001,souscripteur principal
CTR_000650,INS_001002,souscripteur principal
CTR_000650,INS_004629,conducteur secondaire
CTR_000651,INS_001003,souscripteur principal
CTR_000652,INS_001004,souscripteur principal
CTR_000653,INS_001005,souscripteur principal
CTR_000654,INS_001006,souscripteur principal
CTR_000655,INS_001009,souscripteur principal
CTR_000656,INS_001009,souscripteur principal
CTR_000656,INS_001352,enfant
CTR_000657,INS_001009,souscripteur principal
CTR_000658,INS_001013,souscripteur principal
CTR_000659,INS_001014,souscripteur principal
CTR_000660,INS_001015,souscripteur principal
CTR_000660,INS_005959,enfant
CTR_000661,INS_001015,souscripteur principal
CTR_000662,INS_001018,souscripteur principal
CTR_000663,INS_001023,souscripteur principal
CTR_000664,INS_001025,souscripteur principal
CTR_000665,INS_001026,souscripteur principal
CTR_000666,INS_001027,souscripteur principal
CTR_000667,INS_001028,souscripteur principal
CTR_000668,INS_001030,souscripteur principal
CTR_000669,INS_001031,souscripteur principal
CTR_000670,INS_001032,souscripteur principal
CTR_000671,INS_001033,souscripteur principal
CTR_000672,INS_001038,souscripteur principal
CTR_000672,INS_000696,enfant
CTR_000673,INS_001039,souscripteur principal
CTR_000673,INS_001531,enfant
CTR_000674,INS_001040,souscripteur principal
CTR_000675,INS_001042,souscripteur principal
CTR_000675,INS_005785,conjoint
CTR_000676,INS_001043,souscripteur principal
CTR_000676,INS_002566,enfant
CTR_000676,INS_003529,conducteur secondaire
CTR_000677,INS_001044,souscripteur principal
CTR_000678,INS_001047,souscripteur principal
CTR_000679,INS_001048,souscripteur principal
CTR_000680,INS_001049,souscripteur principal
CTR_000681,INS_001050,souscripteur principal
CTR_000682,INS_001052,souscripteur principal
CTR_000682,INS_005662,conducteur secondaire
CTR_000682,INS_001624,conjoint
CTR_000683,INS_001053,souscripteur principal
CTR_000683,INS_004738,conjoint
CTR_000683,INS_004110,enfant
CTR_000684,INS_001054,souscripteur principal
CTR_000685,INS_001055,souscripteur principal
CTR_000685,INS_000774,enfant
CTR_000685,INS_005621,conducteur secondaire
CTR_000686,INS_001058,souscripteur principal
CTR_000687,INS_001061,souscripteur principal
CTR_000688,INS_001062,souscripteur principal
CTR_000689,INS_001062,souscripteur principal
CTR_000690,INS_001063,souscripteur principal
CTR_000691,INS_001064,souscripteur principal
CTR_000691,INS_005404,conducteur secondaire
CTR_000692,INS_001065,souscripteur principal
CTR_000692,INS_003130,conducteur secondaire
CTR_000693,INS_001066,souscripteur principal
CTR_000694,INS_001067,souscripteur principal
CTR_000695,INS_001068,souscripteur principal
CTR_000696,INS_001069,souscripteur principal
CTR_000696,INS_004652,enfant
CTR_000697,INS_001070,souscripteur principal
CTR_000698,INS_001071,souscripteur principal
CTR_000699,INS_001072,souscripteur principal
CTR_000700,INS_001073,souscripteur principal
CTR_000700,INS_000447,conjoint
CTR_000701,INS_001074,souscripteur principal
CTR_000702,INS_001075,souscripteur principal
CTR_000702,INS_004381,conjoint
CTR_000703,INS_001076,souscripteur principal
CTR_000704,INS_001078,souscripteur principal
CTR_000704,INS_003769,conducteur secondaire
CTR_000705,INS_001080,souscripteur principal
CTR_000706,INS_001081,souscripteur principal
CTR_000706,INS_002013,conducteur secondaire
CTR_000706,INS_002375,enfant
CTR_000707,INS_001083,souscripteur principal
CTR_000708,INS_001084,souscripteur principal
CTR_000708,INS_000322,enfant
CTR_000709,INS_001085,souscripteur principal
CTR_000710,INS_001086,souscripteur principal
CTR_000710,INS_002378,enfant
CTR_000711,INS_001087,souscripteur principal
CTR_000711,INS_001967,conjoint
CTR_000712,INS_001088,souscripteur principal
CTR_000712,INS_001528,conducteur secondaire
CTR_000713,INS_001089,souscripteur principal
CTR_000713,INS_001341,conducteur secondaire
CTR_000714,INS_001090,souscripteur principal
CTR_000714,INS_003625,enfant
CTR_000715,INS_001092,souscripteur principal
CTR_000715,INS_002364,conjoint
CTR_000716,INS_001093,souscripteur principal
CTR_000717,INS_001094,souscripteur principal
CTR_000717,INS_005131,conjoint
CTR_000718,INS_001095,souscripteur principal
CTR_000719,INS_001096,souscripteur principal
CTR_000719,INS_000648,enfant
CTR_000719,INS_000729,conducteur secondaire
CTR_000720,INS_001097,souscripteur principal
CTR_000721,INS_001099,souscripteur principal
CTR_000722,INS_001100,souscripteur principal
CTR_000722,INS_003703,enfant
CTR_000722,INS_000769,conjoint
CTR_000723,INS_001101,souscripteur principal
CTR_000724,INS_001102,souscripteur principal
CTR_000725,INS_001103,souscripteur principal
CTR_000726,INS_001104,souscripteur principal
CTR_000726,INS_004026,conjoint
CTR_000726,INS_003578,conjoint
CTR_000727,INS_001106,souscripteur principal
CTR_000728,INS_001108,souscripteur principal
CTR_000729,INS_001109,souscripteur principal
CTR_000729,INS_002144,conjoint
CTR_000730,INS_001110,souscripteur principal
CTR_000731,INS_001111,souscripteur principal
CTR_000732,INS_001111,souscripteur principal
CTR_000733,INS_001112,souscripteur principal
CTR_000734,INS_001113,souscripteur principal
CTR_000735,INS_001115,souscripteur principal
CTR_000735,INS_000232,conjoint
CTR_000736,INS_001116,souscripteur principal
CTR_000736,INS_000740,conjoint
CTR_000737,INS_001117,souscripteur principal
CTR_000738,INS_001118,souscripteur principal
CTR_000738,INS_005630,enfant
CTR_000739,INS_001118,souscripteur principal
CTR_000740,INS_001120,souscripteur principal
CTR_000741,INS_001121,souscripteur principal
CTR_000741,INS_004824,conjoint
CTR_000742,INS_001124,souscripteur principal
CTR_000743,INS_001125,souscripteur principal
CTR_000744,INS_001127,souscripteur principal
CTR_000745,INS_001128,souscripteur principal
CTR_000745,INS_002026,enfant
CTR_000746,INS_001129,souscripteur principal
CTR_000747,INS_001131,souscripteur principal
CTR_000748,INS_001135,souscripteur principal
CTR_000749,INS_001136,souscripteur principal
CTR_000750,INS_001137,souscripteur principal
CTR_000750,INS_000640,enfant
CTR_000751,INS_001138,souscripteur principal
CTR_000752,INS_001139,souscripteur principal
CTR_000752,INS_001207,conducteur secondaire
CTR_000753,INS_001141,souscripteur principal
CTR_000754,INS_001142,souscripteur principal
CTR_000755,INS_001143,souscripteur principal
CTR_000755,INS_002368,conducteur secondaire
CTR_000756,INS_001144,souscripteur principal
CTR_000757,INS_001145,souscripteur principal
CTR_000758,INS_001146,souscripteur principal
CTR_000758,INS_002542,conducteur secondaire
CTR_000759,INS_001146,souscripteur principal
CTR_000760,INS_001147,souscripteur principal
CTR_000760,INS_003059,enfant
CTR_000761,INS_001150,souscripteur principal
CTR_000762,INS_001152,souscripteur principal
CTR_000762,INS_001607,conjoint
CTR_000763,INS_001153,souscripteur principal
CTR_000763,INS_002690,enfant
CTR_000764,INS_001154,souscripteur principal
CTR_000764,INS_002536,conducteur secondaire
CTR_000765,INS_001160,souscripteur principal
CTR_000765,INS_005158,enfant
