claim_id,contract_id,insured_id,incident_type,incident_severity,incident_date,incident_hour,incident_day_of_week,declaration_delay_days,declaration_date,region,vehicle_brand,vehicle_age,contract_type,annual_premium,total_claim_amount,driver_age,months_as_customer,annual_income,profession,witnesses,prior_claims,bodily_injuries,police_report,garage_id,expert_id,garage_sra_certified,expert_certified,is_covered,claims_last_36m_agira,agira_ext_count,blacklisted,incident_description,description_word_count,fraud_reported,fraud_indicators,suspicious_points
CLM_000072,CTR_002397,INS_003607,Bris de glace,modéré,2024-07-13,9,5,1,2024-07-14,Hauts-de-France,Peugeot,7,Tous risques + assistance,255.0,700.0,60,48,33600.0,technicien,2,4,0,Non,GAR_0042,EXP_012,True,True,True,0,0,False,Projection de gravillon sur l'autoroute chemin de Pasquier. Pare-brise fissuré.,10,1,['sinistre antidaté'],1.3
CLM_000073,CTR_000013,INS_000021,Collision multi-véhicules,important,2023-01-04,21,2,7,2023-01-11,Nouvelle-Aquitaine,Nissan,8,Tous risques + assistance,532.5,10600.0,38,39,52500.0,cadre,0,1,0,Non,GAR_0033,EXP_016,False,True,True,0,2,False,Sinistre de type Collision multi-véhicules survenu à CarreBourg. Dommages évalués à 10600€.,12,0,[],3.2
CLM_000074,CTR_000026,INS_000047,Vol total du véhicule,modéré,2024-12-14,12,5,7,2024-12-21,Île-de-France,Hyundai,0,Tous risques,1083.3,10600.0,39,34,25100.0,retraité,1,1,0,Oui,GAR_0029,EXP_017,True,True,True,0,0,False,Vehicule volé sur le parking de David à Pereira.,9,0,[],0.3
CLM_000075,CTR_003932,INS_005900,Collision multi-véhicules,modéré,2024-05-18,6,5,0,2024-05-18,Île-de-France,Nissan,15,Tiers étendu,463.5,8500.0,18,20,67600.0,commerçant,3,3,0,Non,GAR_0043,AUCUN,True,True,False,0,1,False,Sinistre de type Collision multi-véhicules survenu à Saint Marianneboeuf. Dommages évalués à 8500€.,13,0,[],3.3
CLM_000076,CTR_001984,INS_002973,Stationnement endommagé,modéré,2024-08-13,12,1,60,2024-10-12,Nouvelle-Aquitaine,Peugeot,9,Tous risques,504.0,400.0,31,40,28400.0,technicien,2,2,0,Oui,GAR_0041,EXP_005,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Bertrand. Dommages évalués à 400€.,12,0,[],1.0
CLM_000077,CTR_002778,INS_004176,Collision simple,modéré,2024-12-24,16,1,3,2024-12-27,Île-de-France,BMW,3,Tous risques,1038.0,3100.0,38,67,30100.0,infirmier,0,1,0,Oui,GAR_0017,EXP_005,True,True,True,0,0,False,Accrochage en sortie de feu rouge. 0 témoin(s) présent(s).,9,0,[],1.0
CLM_000078,CTR_003857,INS_005796,Stationnement endommagé,mineur,2024-01-28,12,6,3,2024-01-31,Bourgogne-Franche-Comté,Volkswagen,4,Tiers étendu,702.0,1700.0,74,30,36200.0,technicien,2,0,0,Non,GAR_0011,AUCUN,True,True,True,0,2,False,Sinistre de type Stationnement endommagé survenu à Saint Julie-sur-Mer. Dommages évalués à 1700€.,13,0,[],0.3
CLM_000079,CTR_000805,INS_001228,Collision simple,modéré,2023-07-13,20,3,1,2023-07-14,Centre-Val de Loire,Ford,9,Tiers + vol/incendie,581.0,1800.0,75,15,22900.0,auto-entrepreneur,0,0,0,Oui,GAR_0008,EXP_015,True,True,False,0,0,False,Collision avec un autre véhicule sur la rue Jacqueline Delahaye. Dommages sur le côté avant.,15,1,['gonflement des dommages matériels'],3.0
CLM_000080,CTR_000231,INS_000349,Dommages grêle,important,2024-10-17,11,3,30,2024-11-16,Grand Est,Jeep,4,Tous risques + assistance,1057.5,2400.0,63,29,51000.0,médecin,2,0,0,Non,GAR_0040,EXP_002,False,True,True,0,0,False,Sinistre de type Dommages grêle survenu à Perrier. Dommages évalués à 2400€.,12,0,[],2.2
CLM_000081,CTR_002108,INS_003164,Dommages grêle,mineur,2024-12-06,15,4,14,2024-12-20,Grand Est,Peugeot,2,Tiers étendu,848.25,3400.0,31,65,16700.0,ouvrier,2,1,0,Oui,GAR_0001,EXP_006,True,True,True,0,1,False,Sinistre de type Dommages grêle survenu à Sainte Chantal-la-Forêt. Dommages évalués à 3400€.,13,0,[],0.0
CLM_000082,CTR_001802,INS_002706,Vol total du véhicule,mineur,2023-02-07,17,1,1,2023-02-08,Pays de la Loire,Dacia,7,Tous risques + assistance,945.75,14200.0,23,39,21100.0,artisan,1,1,0,Oui,GAR_0024,EXP_011,True,True,True,0,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],1.0
CLM_000083,CTR_001220,INS_001808,Tentative de vol avec dégradation,important,2024-10-11,8,4,2,2024-10-13,Nouvelle-Aquitaine,Volvo,6,Tiers + vol/incendie,791.7,2500.0,22,4,8000.0,sans emploi,2,0,0,Oui,GAR_0049,EXP_004,True,False,True,0,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Denis-sur-Gérard. Dommages évalués à 2500€.,15,0,[],0.5
CLM_000084,CTR_001943,INS_002910,Incendie criminel,important,2022-06-13,14,0,7,2022-06-20,Île-de-France,Dacia,8,Au tiers,200.0,22000.0,32,10,8200.0,sans emploi,3,0,0,Non,GAR_0016,EXP_019,True,False,False,0,0,False,Traces d'accélérant constatées par les pompiers.,6,1,"['accident provoqué volontairement', 'expert complaisant', 'garage complice (surfacturation)']",5.2
CLM_000085,CTR_000842,INS_001279,Collision multi-véhicules,grave,2023-04-04,21,1,7,2023-04-11,Pays de la Loire,BMW,4,Tiers étendu,571.5,5000.0,18,32,38800.0,auto-entrepreneur,1,3,0,Non,GAR_0050,EXP_009,True,True,False,0,0,False,Sinistre de type Collision multi-véhicules survenu à Chartier-sur-Pruvost. Dommages évalués à 5000€.,12,1,"['réseau organisé de faux témoins', 'sinistre antidaté']",4.7
CLM_000086,CTR_003440,INS_005184,Bris de glace,modéré,2022-11-13,13,6,30,2022-12-13,Île-de-France,Tesla,9,Tous risques,228.0,800.0,63,2,22100.0,sans emploi,0,3,0,Non,GAR_0020,AUCUN,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['expert complaisant', 'gonflement des dommages matériels', 'vol fictif']",2.3
CLM_000087,CTR_002830,INS_004256,Vol à la roulette,modéré,2023-01-20,16,4,60,2023-03-21,Île-de-France,Kia,12,Tous risques,708.0,1000.0,62,47,44100.0,commerçant,0,4,0,Non,GAR_0041,EXP_003,True,False,True,0,1,False,Sinistre de type Vol à la roulette survenu à Hoarau. Dommages évalués à 1000€.,14,1,"['vol fictif', 'accident provoqué volontairement']",1.5
CLM_000088,CTR_000369,INS_000578,Collision avec piéton,modéré,2024-09-25,11,2,7,2024-10-02,Île-de-France,Volkswagen,8,Tiers étendu,675.0,11000.0,22,27,8000.0,étudiant,2,3,0,Non,GAR_0001,EXP_019,True,False,False,0,0,False,Sinistre de type Collision avec piéton survenu à Boutin-sur-Besson. Dommages évalués à 11000€.,13,0,[],4.5
CLM_000089,CTR_002231,INS_003344,Bris de glace,grave,2022-08-21,18,6,3,2022-08-24,Auvergne-Rhône-Alpes,Fiat,5,Au tiers,437.5,600.0,59,60,43600.0,artisan,2,0,0,Non,GAR_0017,EXP_001,True,True,False,0,0,False,Projection de gravillon sur l'autoroute avenue Regnier. Pare-brise fissuré.,9,0,[],4.0
CLM_000090,CTR_001945,INS_002914,Bris de glace,grave,2024-02-12,7,0,1,2024-02-13,Grand Est,Citroën,5,Tous risques,873.6,900.0,21,53,28300.0,commercial,0,0,1,Oui,GAR_0022,EXP_017,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],0.7
CLM_000091,CTR_002593,INS_003906,Collision avec animal,important,2024-06-08,9,5,30,2024-07-08,Île-de-France,Peugeot,4,Tiers étendu,760.5,2800.0,49,15,25400.0,agriculteur,0,0,1,Oui,GAR_0024,EXP_017,True,True,False,0,0,False,Sinistre de type Collision avec animal survenu à Lemaîtrenec. Dommages évalués à 2800€.,13,0,[],3.0
CLM_000092,CTR_000719,INS_001096,Incendie accidentel,important,2022-06-09,18,3,14,2022-06-23,Île-de-France,Renault,12,Tous risques,670.8,9500.0,71,68,30800.0,ouvrier,0,1,0,Oui,GAR_0035,EXP_019,True,False,True,0,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,0,[],1.2
CLM_000093,CTR_002735,INS_004113,Collision simple,modéré,2024-09-15,16,6,0,2024-09-15,Hauts-de-France,Skoda,1,Tiers étendu,981.0,11500.0,66,52,17100.0,ouvrier,0,0,0,Oui,GAR_0006,EXP_008,False,False,False,0,1,False,Collision avec un autre véhicule sur la rue Dupré. Dommages sur le côté arrière.,14,1,['fausse déclaration de tiers'],5.3
CLM_000094,CTR_003668,INS_005534,Dommages grêle,grave,2022-08-04,10,3,2,2022-08-06,Île-de-France,Fiat,5,Tous risques,576.0,1400.0,25,10,58500.0,cadre,2,0,1,Non,GAR_0047,EXP_007,False,True,True,0,3,False,Sinistre de type Dommages grêle survenu à Sainte DeniseVille. Dommages évalués à 1400€.,13,1,"['gonflement des dommages matériels', 'expert complaisant']",3.2
CLM_000095,CTR_002857,INS_004288,Collision simple,important,2024-04-21,22,6,7,2024-04-28,Nouvelle-Aquitaine,Skoda,14,Tous risques + assistance,570.0,10400.0,72,25,41500.0,fonctionnaire,0,1,2,Oui,GAR_0026,EXP_013,True,True,True,1,1,False,Collision avec un autre véhicule sur la chemin de Nguyen. Dommages sur le côté arrière.,15,1,"['fausse déclaration de tiers', 'sinistre fictif déclaré', 'expert complaisant']",1.8
CLM_000096,CTR_002057,INS_003095,Dommages grêle,modéré,2023-02-16,9,3,0,2023-02-16,Île-de-France,Opel,19,Tiers étendu,269.1,2200.0,69,64,33200.0,technicien,2,4,0,Oui,GAR_0009,EXP_010,True,True,True,0,0,False,Sinistre de type Dommages grêle survenu à Marie-la-Forêt. Dommages évalués à 2200€.,12,0,[],1.0
CLM_000097,CTR_003662,INS_005521,Tentative de vol avec dégradation,modéré,2023-10-10,8,1,3,2023-10-13,Île-de-France,Volvo,7,Tiers étendu,468.0,1600.0,38,11,27100.0,ouvrier,0,0,1,Non,GAR_0047,EXP_014,False,True,True,0,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Sainte ThibautVille. Dommages évalués à 1600€.,16,0,[],0.5
CLM_000098,CTR_000696,INS_001069,Bris de glace,mineur,2023-07-31,10,0,1,2023-08-01,Provence-Alpes-Côte d'Azur,Audi,10,Tiers étendu,400.5,700.0,80,57,16700.0,technicien,2,0,0,Oui,GAR_0011,EXP_015,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],0.0
CLM_000099,CTR_000926,INS_001403,Collision simple,mineur,2024-07-30,9,1,2,2024-08-01,Centre-Val de Loire,Audi,6,Au tiers,212.75,8200.0,45,62,25200.0,enseignant,0,2,1,Non,GAR_0028,AUCUN,True,True,False,0,0,False,Accrochage en sortie de rond-point. 0 témoin(s) présent(s).,8,1,"['réseau organisé de faux témoins', 'accident provoqué volontairement', 'fausse déclaration de blessé']",4.0
CLM_000100,CTR_001543,INS_002311,Bris de glace,modéré,2024-01-15,11,0,3,2024-01-18,Auvergne-Rhône-Alpes,BMW,7,Tous risques,1080.0,800.0,64,71,23300.0,ouvrier,1,3,0,Non,GAR_0050,EXP_006,True,True,True,0,4,False,Vitre latérale brisée lors du stationnement.,6,0,[],3.0
CLM_000101,CTR_001059,INS_001590,Dégradation volontaire,modéré,2023-11-08,9,2,2,2023-11-10,Île-de-France,Audi,0,Tous risques + assistance,2055.0,1200.0,61,66,66200.0,cadre supérieur,0,0,2,Oui,GAR_0007,EXP_006,True,True,True,0,0,False,Sinistre de type Dégradation volontaire survenu à Sanchez. Dommages évalués à 1200€.,12,0,[],0.0
CLM_000102,CTR_001396,INS_002080,Inondation / submersion,important,2023-12-24,12,6,1,2023-12-25,Auvergne-Rhône-Alpes,Renault,5,Tiers étendu,288.0,10700.0,42,49,21500.0,ouvrier,3,0,1,Oui,GAR_0037,AUCUN,True,True,True,0,0,False,Sinistre de type Inondation / submersion survenu à Jacquet. Dommages évalués à 10700€.,13,0,[],1.0
CLM_000103,CTR_003271,INS_004940,Dégradation volontaire,modéré,2024-10-06,16,6,2,2024-10-08,Nouvelle-Aquitaine,Toyota,11,Tiers + vol/incendie,493.5,800.0,57,15,67500.0,commerçant,3,0,0,Oui,GAR_0031,AUCUN,False,True,False,0,0,False,Sinistre de type Dégradation volontaire survenu à Jourdan-sur-Mer. Dommages évalués à 800€.,12,1,"['sinistre antidaté', 'expert complaisant']",2.8
CLM_000104,CTR_003675,INS_005548,Dégradation volontaire,mineur,2022-06-28,0,1,1,2022-06-29,Île-de-France,Toyota,13,Tiers + vol/incendie,200.0,300.0,75,34,17400.0,retraité,0,1,0,Oui,GAR_0003,EXP_014,True,True,False,0,2,False,Sinistre de type Dégradation volontaire survenu à Sainte Maggie-les-Bains. Dommages évalués à 300€.,13,0,[],2.5
CLM_000105,CTR_001436,INS_002130,Vol total du véhicule,modéré,2023-11-14,14,1,2,2023-11-16,Île-de-France,Volvo,5,Tous risques,903.9,26400.0,30,42,72200.0,chef d'entreprise,0,0,0,Non,GAR_0001,EXP_017,True,True,True,0,0,False,Vehicule volé sur le parking de Julien Menard SARL à FouquetVille.,11,0,[],1.0
CLM_000106,CTR_002023,INS_003045,Collision avec animal,mineur,2022-02-23,8,2,7,2022-03-02,Pays de la Loire,Fiat,1,Tiers étendu,373.5,200.0,20,59,82800.0,médecin,2,1,0,Oui,GAR_0003,EXP_018,True,True,False,0,0,False,Sinistre de type Collision avec animal survenu à Guillon. Dommages évalués à 200€.,13,0,[],2.0
CLM_000107,CTR_001938,INS_002906,Incendie accidentel,mineur,2023-10-09,13,0,7,2023-10-16,Occitanie,Citroën,17,Au tiers,200.0,20600.0,79,51,28800.0,technicien,0,0,0,Oui,GAR_0046,EXP_004,False,False,False,0,1,False,"Incendie constaté dans le parking souterrain de 63, rue Michel
76520 Ruizboeuf.",12,1,"['sinistre antidaté', 'incendie volontaire', 'garage complice (surfacturation)']",4.0
CLM_000108,CTR_002386,INS_003590,Dommages grêle,mineur,2023-11-12,6,6,0,2023-11-12,Île-de-France,Kia,10,Tiers + vol/incendie,574.0,1900.0,49,11,41300.0,fonctionnaire,1,1,0,Oui,GAR_0028,EXP_017,True,True,False,0,1,False,Sinistre de type Dommages grêle survenu à Saint Valérie. Dommages évalués à 1900€.,13,0,[],2.3
CLM_000109,CTR_001246,INS_001844,Collision avec animal,mineur,2022-03-14,21,0,3,2022-03-17,Grand Est,Seat,9,Au tiers,200.0,1900.0,28,29,102000.0,médecin,0,2,0,Non,GAR_0011,EXP_014,True,True,False,0,0,False,Sinistre de type Collision avec animal survenu à Guérin. Dommages évalués à 1900€.,13,1,"['sinistre antidaté', 'fausse déclaration de blessé', 'expert complaisant']",3.0
CLM_000110,CTR_003387,INS_005104,Bris de glace,mineur,2024-10-21,17,0,3,2024-10-24,Grand Est,Ford,16,Tous risques,282.0,500.0,78,31,123900.0,médecin,0,0,1,Oui,GAR_0016,AUCUN,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],0.0
CLM_000111,CTR_002716,INS_004086,Dommages grêle,modéré,2022-11-17,8,3,1,2022-11-18,Île-de-France,Renault,2,Au tiers,201.5,1200.0,21,53,17500.0,chauffeur,0,1,2,Oui,GAR_0029,EXP_008,True,False,False,0,0,False,Sinistre de type Dommages grêle survenu à Sainte Lucedan. Dommages évalués à 1200€.,13,1,['réseau organisé de faux témoins'],2.5
CLM_000112,CTR_000279,INS_000424,Stationnement endommagé,grave,2023-03-31,8,4,3,2023-04-03,Pays de la Loire,Ford,4,Tous risques,240.0,800.0,71,61,14800.0,sans emploi,0,0,0,Oui,GAR_0048,EXP_020,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Le Gall. Dommages évalués à 800€.,13,0,[],0.7
CLM_000113,CTR_002746,INS_004125,Bris de glace,modéré,2023-01-24,12,1,1,2023-01-25,Auvergne-Rhône-Alpes,Kia,15,Tous risques,200.0,700.0,53,48,29000.0,cadre,0,0,0,Oui,GAR_0009,EXP_001,True,True,True,0,0,False,Projection de gravillon sur l'autoroute avenue Adrien François. Pare-brise fissuré.,10,0,[],0.0
CLM_000114,CTR_000108,INS_000165,Dégradation volontaire,modéré,2023-03-07,7,1,7,2023-03-14,Normandie,Peugeot,6,Tiers étendu,289.8,1700.0,44,71,27000.0,agriculteur,1,2,0,Non,GAR_0043,AUCUN,True,True,True,0,0,False,Sinistre de type Dégradation volontaire survenu à De Sousadan. Dommages évalués à 1700€.,13,0,[],1.0
CLM_000115,CTR_003946,INS_005918,Incendie accidentel,modéré,2023-07-30,23,6,14,2023-08-13,Hauts-de-France,Renault,2,Tous risques,924.0,4500.0,75,8,11700.0,sans emploi,0,2,1,Oui,GAR_0021,EXP_001,False,True,True,0,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,1,['conducteur substitué'],2.3
CLM_000116,CTR_001251,INS_001850,Vol à la roulette,important,2024-10-01,9,1,1,2024-10-02,Pays de la Loire,Hyundai,7,Tous risques,1044.0,200.0,54,62,24600.0,commercial,0,1,2,Oui,GAR_0025,EXP_002,False,True,True,0,2,False,Sinistre de type Vol à la roulette survenu à Petitjean. Dommages évalués à 200€.,14,1,"['gonflement des dommages matériels', 'sinistre fictif déclaré']",1.2
CLM_000117,CTR_002831,INS_004257,Vol total du véhicule,modéré,2024-10-11,18,4,1,2024-10-12,Auvergne-Rhône-Alpes,Toyota,6,Tiers étendu,801.45,10600.0,60,57,50500.0,artisan,1,1,2,Oui,GAR_0019,EXP_004,True,False,True,0,1,False,Vehicule volé sur le parking de Lévêque S.A.R.L. à Gros.,10,0,[],0.5
CLM_000118,CTR_002435,INS_003665,Dommages grêle,modéré,2024-01-07,10,6,1,2024-01-08,Bretagne,Seat,7,Tiers étendu,886.5,900.0,46,1,28000.0,technicien,3,2,2,Oui,GAR_0037,AUCUN,True,True,True,0,0,False,Sinistre de type Dommages grêle survenu à Vaillant-la-Forêt. Dommages évalués à 900€.,12,0,[],2.3
CLM_000119,CTR_001577,INS_002359,Bris de glace,mineur,2023-11-03,8,4,7,2023-11-10,Centre-Val de Loire,Opel,16,Tiers étendu,517.5,1000.0,21,40,50100.0,chef d'entreprise,1,1,0,Non,GAR_0043,EXP_015,True,True,True,0,0,False,Projection de gravillon sur l'autoroute rue Margot Julien. Pare-brise fissuré.,10,0,[],0.0
CLM_000120,CTR_000757,INS_001145,Collision multi-véhicules,grave,2023-09-05,16,1,60,2023-11-04,Occitanie,Volvo,11,Tous risques,648.0,10700.0,42,57,8000.0,étudiant,2,0,0,Oui,GAR_0036,EXP_017,True,True,True,0,1,False,Sinistre de type Collision multi-véhicules survenu à JacquotVille. Dommages évalués à 10700€.,12,0,[],2.7
CLM_000121,CTR_001592,INS_002378,Dégradation volontaire,mineur,2024-01-23,11,1,7,2024-01-30,Provence-Alpes-Côte d'Azur,Skoda,7,Tous risques,972.9,1300.0,32,44,50500.0,fonctionnaire,1,3,0,Oui,GAR_0021,AUCUN,False,True,True,0,0,False,Sinistre de type Dégradation volontaire survenu à Legrosdan. Dommages évalués à 1300€.,12,0,[],1.5
CLM_000122,CTR_000719,INS_001096,Collision simple,modéré,2024-11-17,10,6,3,2024-11-20,Île-de-France,Renault,12,Tous risques,670.8,400.0,71,68,30800.0,ouvrier,0,1,0,Non,GAR_0045,AUCUN,True,True,True,1,0,False,Collision avec un autre véhicule sur la rue Durand. Dommages sur le côté droit.,14,0,[],1.3
CLM_000123,CTR_003382,INS_005096,Incendie accidentel,modéré,2023-11-06,17,0,7,2023-11-13,Hauts-de-France,Renault,1,Tiers + vol/incendie,605.15,26000.0,37,35,61100.0,cadre,3,0,0,Non,GAR_0031,EXP_004,False,False,True,0,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,0,[],1.0
CLM_000124,CTR_000585,INS_000898,Accident corporel seul conducteur,grave,2023-12-20,15,2,0,2023-12-20,Normandie,Dacia,6,Tous risques,228.0,2400.0,32,70,41400.0,fonctionnaire,1,0,2,Oui,GAR_0018,AUCUN,True,True,True,0,0,False,Sinistre de type Accident corporel seul conducteur survenu à Perez. Dommages évalués à 2400€.,14,0,[],0.7
CLM_000125,CTR_003127,INS_004738,Collision avec animal,important,2023-04-30,13,6,2,2023-05-02,Île-de-France,Hyundai,4,Tous risques,1117.8,3600.0,77,67,51600.0,commercial,1,0,0,Oui,GAR_0047,EXP_012,False,True,True,0,0,False,Sinistre de type Collision avec animal survenu à Monnier. Dommages évalués à 3600€.,13,0,[],1.5
CLM_000126,CTR_001419,INS_002107,Bris de glace,mineur,2023-09-27,17,2,7,2023-10-04,Hauts-de-France,Dacia,13,Au tiers,200.0,500.0,41,26,35600.0,agriculteur,0,1,0,Non,GAR_0015,AUCUN,True,True,False,0,1,False,Vitre latérale brisée lors du stationnement.,6,0,[],2.0
CLM_000127,CTR_003339,INS_005032,Stationnement endommagé,mineur,2022-06-17,15,4,7,2022-06-24,Auvergne-Rhône-Alpes,Audi,8,Tous risques,828.0,1500.0,40,15,42700.0,cadre,1,0,0,Oui,GAR_0017,EXP_002,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Bourgeois. Dommages évalués à 1500€.,12,0,[],0.0
CLM_000128,CTR_000770,INS_001169,Collision simple,modéré,2022-03-23,9,2,7,2022-03-30,Nouvelle-Aquitaine,Tesla,4,Tous risques,402.0,200.0,61,4,8000.0,étudiant,3,4,0,Oui,GAR_0046,EXP_010,False,True,True,0,1,False,Collision avec un autre véhicule sur la chemin de Laroche. Dommages sur le côté gauche.,15,0,[],1.5
CLM_000129,CTR_003836,INS_005765,Vol à la roulette,modéré,2022-04-19,10,1,3,2022-04-22,Auvergne-Rhône-Alpes,Fiat,8,Tous risques,600.6,300.0,50,54,26400.0,ouvrier,0,3,0,Oui,GAR_0045,EXP_008,True,False,True,0,3,False,Sinistre de type Vol à la roulette survenu à Gros. Dommages évalués à 300€.,14,0,[],2.5
CLM_000130,CTR_000243,INS_000372,Collision simple,modéré,2022-05-05,11,3,3,2022-05-08,Occitanie,Kia,17,Tous risques,200.0,8800.0,63,16,31700.0,enseignant,0,1,0,Oui,GAR_0050,EXP_018,True,True,True,0,3,False,Collision avec un autre véhicule sur la rue Laroche. Dommages sur le côté gauche.,14,0,[],2.0
CLM_000131,CTR_000243,INS_000372,Dommages grêle,modéré,2022-05-26,12,3,30,2022-06-25,Occitanie,Kia,17,Tous risques,200.0,1400.0,63,16,31700.0,enseignant,1,0,1,Oui,GAR_0007,EXP_017,True,True,True,1,3,False,Sinistre de type Dommages grêle survenu à Sainte Hélène. Dommages évalués à 1400€.,13,0,[],1.0
CLM_000132,CTR_003192,INS_004837,Collision simple,modéré,2023-02-07,7,1,30,2023-03-09,Auvergne-Rhône-Alpes,Volkswagen,10,Tous risques + assistance,1020.0,7400.0,78,41,26300.0,fonctionnaire,1,1,0,Non,GAR_0038,EXP_010,False,True,True,0,0,False,Accrochage en sortie de feu rouge. 1 témoin(s) présent(s).,9,1,"['accident provoqué volontairement', 'réseau organisé de faux témoins']",0.5
CLM_000133,CTR_002632,INS_003968,Dégradation volontaire,modéré,2024-04-28,8,6,7,2024-05-05,Centre-Val de Loire,Nissan,15,Tous risques + assistance,200.0,2000.0,21,62,31800.0,fonctionnaire,1,1,2,Oui,GAR_0002,EXP_017,False,True,True,0,0,False,Sinistre de type Dégradation volontaire survenu à Sainte Geneviève. Dommages évalués à 2000€.,13,0,[],0.8
CLM_000134,CTR_000126,INS_000190,Bris de glace,modéré,2022-07-19,6,1,1,2022-07-20,Bretagne,Nissan,16,Tous risques + assistance,217.5,700.0,24,29,51200.0,auto-entrepreneur,1,4,0,Non,GAR_0007,AUCUN,True,True,True,0,2,False,Vitre latérale brisée lors du stationnement.,6,0,[],1.0
